OBJ_VEGOBJEKT_ID;OBJ_TYPE_ID;OBJ_VERSJON;MET_FØRSTE_FOREKOMST;OBJ_STARTDATO;OBJ_SLUTTDATO;OBJ_SIST_MODIFISERT;EGS_ALVORLIGHETSGRAD_5074;EGS_ULYKKESDATO_5055;EGS_ULYKKESKLOKKESLETT_5056;EGS_UKEDAG_5054;EGS_MÅNED__NY__11898;EGS_ULYKKESKODE_5066;EGS_ANTALL_ENHETER__STK__5069;EGS_ANTALL_DREPTE_I_ULYKKEN__STK__5070;EGS_ANTALL_MEGET_ALVORLIG_SKADET__STK__5071;EGS_ANTALL_ALVORLIG_SKADET__STK__5072;EGS_ANTALL_LETTERE_SKADET__STK__5073;EGS_VEGTYPE_5075;EGS_STEDSFORHOLD_5076;EGS_FYSISK_MIDTDELER_MIDTREKKVERK_5758;EGS_FORSTERKET_VEGOPPMERKING_10736;EGS_DEKKETYPE_5077;EGS_FØREFORHOLD_5078;EGS_VÆRFORHOLD_5079;EGS_LYSFORHOLD_5080;EGS_KJØREFELTTYPE_5081;EGS_ANTALL_KJØREFELT__STK__5082;EGS_TETTSTED_5083;EGS_VEGBREDDE__M__5084;EGS_FARTSGRENSE__KM_H__5085;EGS_VINTERDRIFTSKLASSE__NY__11899;EGS_TEMPERATUR__ºC__5086;EGS_HISTORISK_VEGSTATUS_5163;EGS_HISTORISK_VEGKATEGORI_5115;EGS_HISTORISK_VEGNUMMER_5116;EGS_HISTORISK_HP_5117;EGS_HISTORISK_KILOMETERVERDI_5118;EGS_STEDFESTINGENS_NØYAKTIGHET_5120;EGS_GEOMETRI__PUNKT_5123;EGS_REGULERING_GANGFELT__NY__11904;EGS_REGULERING_VEGKRYSS__NY__11905;EGS_UID__NY__11906;EGS_UKEDAGSTYPE__NY__11907;EGS_ULYKKESTYPE__NY__11908;EGS_ULYKKESTYPE_UNDERKATEGORI__NY__11909;EGS_ÅR__NY__11910;EGS_ANTALL_ANDRE_ENHETER__NY___STK__11911;EGS_ANTALL_BUSS__NY___STK__11912;EGS_ANTALL_FOTGJENGERE__NY___STK__11913;EGS_ANTALL_LASTEBIL__NY___STK__11914;EGS_ANTALL_LETT_MC__NY___STK__11915;EGS_ANTALL_MC__NY___STK__11916;EGS_ANTALL_MOPED__NY___STK__11917;EGS_ANTALL_PERSONBIL__NY___STK__11918;EGS_ANTALL_SKINNEGÅENDE_MATERIELL__NY___STK__11919;EGS_ANTALL_LITEN_ELEKTRISK_MOTORVOGN__STK__12625;EGS_ANTALL_SYKKEL__NY___STK__11920;EGS_ANTALL_TRAKTOR__NY___STK__11921;EGS_ANTALL_UKJENTE_ENHETER__NY___STK__11922;EGS_ANTALL_VAREBIL__NY___STK__11923;EGS_ÅDT__NY__11924;EGS_ATK__INFLUENSSTREKNING__NY__11925;EGS_FARTSDEMPENDE_TILTAK__NY__11926;EGS_MC_SKINNE__NY__11927;EGS_VEGBELYSNING__NY__11928;EGS_FYLKENAVN__NY__11900;EGS_FYLKENUMMER__NY__11901;EGS_KOMMUNENAVN__NY__11902;EGS_KOMMUNENUMMER__NY__11903;EGS_HISTORISK_VEGFASE__NY__11937;EGS_HISTORISK_TRAFIKANTGRUPPE__NY__11935;EGS_HISTORISK_ARM__NY__11929;EGS_HISTORISK_VEGSTREKNING__NY__11938;EGS_HISTORISK_VEGDELSTREKNING__NY__11936;EGS_HISTORISK_METERVERDI__NY__11932;EGS_HISTORISK_KRYSSDEL__NY__11930;EGS_HISTORISK_KRYSSDEL_METERVERDI__NY__11931;EGS_HISTORISK_SIDEANLEGGSDEL__NY__11933;EGS_HISTORISK_SIDEANLEGGSDEL_METERVERDI__NY__11934;LOK_KOMMUNE;LOK_KOMMUNENUMMER;LOK_FYLKE;LOK_FYLKESNUMMER;LOK_RIKSVEGRUTE;LOK_KONTRAKTSOMRÅDE;VSR_VEGSYSTEMREFERANSE;VSR_VEGKATEGORI;VSR_FASE;VSR_VEGNUMMER;VSR_STREKNING;VSR_DELSTREKNING;VSR_FRA_METER;VSR_TIL_METER;LOK_VEGLENKESEKVENSID;LOK_STARTPOSISJON;LOK_SLUTTPOSISJON;LOK_RETNING;LOK_SIDEPOSISJON;LOK_KJØREFELT;LOK_TYPEVEG;LOK_LENGDE;REL_FORELDER;REL_BARN;GEOMETRI_1;GEOMETRI_2;GEO3;DDLat;DDLon;ORIG_OID
1024082685;570;1;1;04.11.2024;;06.06.2025 13:37;;04.11.2024;17:31:00;Mandag;11;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset;2;;;;;Vanlig veg/gate;4 armet kryss (X-kryss);Nei;Ingen;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Tettsted;;30;;10;;Kommunal veg;5700;;;;POINT (226608 6564531);Gangfelt utenfor kryss, ukjent regulering;Uregulert kryss, generell høyreregel (uten skilting);UID0112879729;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2024;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;1;1;269;;;;;Sandefjord;3907;Vestfold;39;;;KV5700 S1D1 m269;Kommunal veg;Eksisterende;5700;1;1;269,495000000000005;269,495000000000005;1148712;0,40515618;0,40515618;;;;enkelBilveg;0;;571:1024082686,571:1024082702;226605,888999999995576;6564528,978000000119209;;59,13183858N;010,22047221E;88
1024082813;570;1;1;14.11.2024;;06.06.2025 13:39;;14.11.2024;22:22:00;Torsdag;11;Påkjøring bakfra;3;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;;Ukjent;Ukjent;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;4;Tettsted;8,000000000000000;40;Vinterdriftsklasse C;2;;Fylkesveg;2990;;;;POINT (215206 6556879);Skiltet gangfelt utenfor kryss;Ikke i vegkryss;UID1216784776;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;0;3;0;0;0;0;0;0;7630;Nei;Ja;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;1;1;3422;;;;;Larvik;3909;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV2990 S1D1 m3422;Fylkesveg;Eksisterende;2990;1;1;3422,391999999999825;3422,391999999999825;2620349;0,98738495;0,98738495;;;;enkelBilveg;0;;571:1024082814,571:1024082817,571:1024082822;215206,869999999995343;6556880,116999999620020;;59,05593386N;010,03197323E;89
1024082831;570;1;1;29.10.2024;;06.06.2025 13:39;;29.10.2024;06:20:00;Tirsdag;10;Møting på rett vegstrekning;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;6,000000000000000;60;Vinterdriftsklasse D;2;;Fylkesveg;312;;;;POINT (223774 6597677);Ukjent;Ikke i vegkryss;UID0082980676;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1400;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;4;1;6581;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV312 S4D1 m6581;Fylkesveg;Eksisterende;312;4;1;6581,462999999999738;6581,462999999999738;1175568;0,28856036;0,28856036;;;;enkelBilveg;0;;571:1024082833,571:1024082835;223773,359999999986030;6597680,103000000119209;;59,42664922N;010,12887521E;90
1024082848;570;1;1;03.09.2024;;06.06.2025 13:39;;03.09.2024;14:28:00;Tirsdag;9;Venstresving foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;Tettsted;6,600000000000000;40;;15;;Fylkesveg;325;;;;POINT (238659 6579905);Gangfelt i kryss;Vikepliktsregulert kryss (skilt 202, 204, 210);UID1988187832;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2024;0;0;0;0;1;0;0;1;0;0;0;0;0;0;11000;Nei;Ja;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;1828;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV325 S1D1 m1828;Fylkesveg;Eksisterende;325;1;1;1827,932999999999993;1827,932999999999993;1175469;0,29323092;0,29323092;;;;enkelBilveg;0;;571:1024082850,571:1024082851;238658,424999999988358;6579902,121000000275671;;59,27702581N;010,41192188E;91
1024083292;570;1;1;31.07.2024;;06.06.2025 13:43;;31.07.2024;15:57:00;Onsdag;7;Kjørende fra fortau / G/S-veg krysset kjørebanen utenfor kryss;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;8,000000000000000;60;Vinterdriftsklasse C;21;;Fylkesveg;303;;;;POINT (226443 6563413);Ukjent;Ikke i vegkryss;UID9560441187;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2024;0;0;0;0;0;1;0;1;0;0;0;0;0;0;13058;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;2;1;7972;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV303 S2D1 m7972;Fylkesveg;Eksisterende;303;2;1;7971,979000000000269;7971,979000000000269;1175838;0,80579531;0,80579531;;;;enkelBilveg;0;;571:1024083302,571:1024083303;226446,260999999998603;6563414,838999999687076;;59,12176537N;010,21908539E;92
1024083440;570;1;1;30.05.2024;;06.06.2025 13:45;;30.05.2024;13:53:00;Torsdag;5;Enslig kjøretøy veltet i kjørebanen;1;;;;;Gang- / sykkelveg;Vegstrekning utenfor kryss/avkjørsel;;Ukjent;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Gang- / sykkelveg;;Tettsted;;;Vinterdriftsklasse GsB;;;Fylkesveg;309;;;;POINT (239234 6575319);Ikke gangfelt;Ikke i vegkryss;UID9124017471;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2024;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;Nei;Nei;;Nei;Vestfold;39;Færder;3911;V;G;Nei;1;100;2175;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV309 S1D100 m2175;Fylkesveg;Eksisterende;309;1;100;2174,916999999999916;2174,916999999999916;2567650;0,82574905;0,82574905;;;;gangOgSykkelveg;0;;571:1024083441;239230,391999999992549;6575318,174999999813735;;59,23634472N;010,42743732E;93
1024083629;570;1;1;23.06.2024;;06.06.2025 13:49;;23.06.2024;18:54:00;Søndag;6;Venstresving foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;Avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;7,600000000000000;60;Vinterdriftsklasse B;18;;Fylkesveg;319;;;;POINT (234561 6609892);Ikke gangfelt;Ikke i vegkryss;UID9023767262;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2024;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2600;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;4;1;5252;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV319 S4D1 m5252;Fylkesveg;Eksisterende;319;4;1;5252,244999999999891;5252,244999999999891;1175864;0,47953631;0,47953631;;;;enkelBilveg;0;;571:1024083630,571:1024083633;234560,140000000013970;6609888,179999999701977;;59,54285493N;010,30316177E;94
1024083640;570;1;1;13.08.2024;;06.06.2025 13:49;;13.08.2024;21:48:00;Tirsdag;8;Forbikjøring på venstre side i kryss eller avkjørsel;2;;;;;Vanlig veg/gate;4 armet kryss (X-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Tettsted;7,100000000000000;30;;17;;Fylkesveg;309;;;;POINT (238806 6577109);Gangfelt i kryss;Signalregulert kryss;UID2169500063;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2024;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11200;Nei;Nei;;Ja;Vestfold;39;Færder;3911;V;K;Nei;1;1;350;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV309 S1D1 m350;Fylkesveg;Eksisterende;309;1;1;349,771000000000015;349,771000000000015;1175850;0,03731054;0,03731054;;;;enkelBilveg;0;;571:1024083635,571:1024083641;238809,448000000003958;6577107,775000000372529;;59,25210534N;010,41793022E;95
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96
Datauttak komplett;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97
