Stop;StopName;Kommunenavn;Lon;Lat;PublicLineNo;Reisende;Year;Month
33865;Bliksekilen;Tønsberg;10,496978;59,319617;1;288,278017;2023;8
30488;Granlia terrasse;Holmestrand;10,288466;59,510664;45;3,794929;2023;5
31151;Hallevannet;Larvik;9,912567;59,017225;1304;14,615395;2023;2
30833;Gudruns vei;Tønsberg;10,457563;59,277608;1656;53,733559;2023;11
33961;Fagertun;Tønsberg;10,423895;59,265264;114;51,227104;2023;8
31368;Havna;Færder;10,406617;59,083105;22;4,832184;2023;3
30910;Sande torv;Holmestrand;10,207090;59,587323;97;331,004617;2023;3
32285;Snekkestad;Holmestrand;10,346380;59,462137;1900;5,757167;2023;11
31584;Hem;Larvik;10,201358;59,077022;1121;37,542825;2023;9
31651;Herstad;Færder;10,407698;59,236384;N02;1,035536;2023;7
30528;Ranvik ungdomsskole;Sandefjord;10,212926;59,116218;134;2,008906;2023;8
33965;Borgen syd;Sandefjord;10,221421;59,297011;124;1,004453;2023;8
33666;Berg syd Ramnes;Tønsberg;10,248289;59,356417;121;13,28225;2023;5
33150;Jarlsberg travbane;Tønsberg;10,366829;59,281480;1638;3,031996;2023;1
32170;Kjærnås;Færder;10,406853;59,240226;2;522,942676;2023;11
32463;Stangeby;Færder;10,404369;59,216120;1546;14,834455;2023;10
31476;Lasken Sem;Tønsberg;10,326132;59,278133;1161;10,106655;2023;1
106118;Bakkenteigen;Horten;10,442707;59,368457;75;174,58745;2023;12
33353;Flåtten nord;Sandefjord;10,161560;59,317920;1503;43,178753;2023;11
32649;Nordre alle;Tønsberg;10,418307;59,288738;1588;3,178812;2023;10
33151;Thorøya;Sandefjord;10,221629;59,103078;1161;16,953663;2023;10
33024;Oterbekk;Færder;10,451769;59,196289;112;93,924482;2023;5
32125;Skotte;Tønsberg;10,416946;59,327579;2;11,514334;2023;11
103302;Bjunegrenda;Tønsberg;10,329986;59,332511;1512;66,207421;2023;11
31782;Åskollen Gilde;Tønsberg;10,345334;59,295998;1500;4,238416;2023;10
30868;Gullhaug;Holmestrand;10,256821;59,500458;47;61,254083;2023;9
31562;Lerskall;Sandefjord;10,136744;59,295220;124;16,568582;2023;7
33413;Astoria;Færder;10,408594;59,242640;1561;1,897464;2023;5
31805;Hjertnespromenaden;Sandefjord;10,223480;59,129596;1233;119,258527;2023;1
30732;Råstad nordre;Tønsberg;10,350060;59,249803;130;114,507644;2023;8
33793;Bjerkøya;Holmestrand;10,340646;59,534149;1817;38,727754;2023;4
30420;Portnerstuene;Larvik;9,993495;59,042812;208;2,066124;2023;12
31643;Brenna;Drammen;10,404801;59,616917;1839;1,033062;2023;12
33864;Glenne;Færder;10,390135;59,142234;1677;11,36368;2023;12
34033;Breidablikk;Færder;10,455464;59,218859;113B;17,075701;2023;8
32359;Knausen;Larvik;10,054239;59,074680;214;1,043957;2023;2
31609;Hemkrysset;Larvik;10,193937;59,068397;1118;6,198371;2023;12
32845;Olsrød park;Tønsberg;10,453167;59,275676;1170;11,161552;2023;6
32310;Musikkhuset;Larvik;10,069793;59,038908;210;496,075896;2023;11
31277;Skaubakken;Larvik;10,026830;59,012207;1102;16,795474;2023;9
31958;Holmestrandtoppen;Holmestrand;10,297328;59,488921;47;72,320618;2023;8
30993;Sandsvingen;Færder;10,426661;59,090574;2;4,99713;2023;4
31219;Vear låven;Tønsberg;10,358066;59,254813;1626;24,966285;2023;3
32605;Kverken;Larvik;10,063149;59,083364;214;25,826546;2023;12
31095;Valleåsen;Tønsberg;10,265055;59,364167;121;23,988196;2023;11
32835;Huseby;Larvik;10,117646;59,054184;1;124,552175;2023;8
31461;Heimdalkrysset;Tønsberg;10,425403;59,273682;116A;757,970821;2023;6
30611;Torød kirke;Færder;10,443138;59,181440;112;42,355535;2023;12
32326;Klova;Larvik;10,125881;59,041837;1119;6,716695;2023;11
32359;Knausen;Larvik;10,054239;59,074680;214;3,04406;2023;6
29612;Husumkrysset;Drammen;10,250900;59,694100;96;99,175898;2023;2
33767;Bjerke Hengsrudveien;Tønsberg;10,259718;59,381883;120;7,903753;2023;9
33755;Bisjord;Larvik;10,083400;59,048762;1134;1,014687;2023;6
31383;Vestmarkaveien;Larvik;10,044138;59,071024;208;102,463072;2023;5
30758;Rødbøl;Larvik;10,112416;59,103623;1283;44,421659;2023;12
30798;Grønneberg;Larvik;10,090103;59,050300;1144;2,066124;2023;12
32181;Moafeltet;Sandefjord;10,116606;59,362938;124;57,46699;2023;4
32708;Stub;Sandefjord;10,218795;59,120434;1234;54,285754;2023;2
31283;Skauen;Færder;10,398581;59,187681;1577;1,010665;2023;1
33990;Farmandsveien;Tønsberg;10,406534;59,275890;;1,033062;2023;12
32071;Kirkebakken Borre;Horten;10,458464;59,381925;1173;0,987969;2023;9
31306;Skaustuløkka;Sandefjord;10,255389;59,134397;1207;3,04406;2023;6
31008;Unneberg skole;Sandefjord;10,253399;59,151296;1239;9,664368;2023;3
33454;Bakkane;Larvik;9,973877;59,031641;208;5,637548;2023;3
30721;Råel øvre;Tønsberg;10,453893;59,266421;115;183,622999;2023;3
32869;Svelvikstranda;Færder;10,384269;59,135341;1589;2,029373;2023;6
31609;Hemkrysset;Larvik;10,193937;59,068397;1118;14,615395;2023;2
32371;Knutstad;Tønsberg;10,362232;59,381541;1184;59,917587;2023;12
33206;Tjøme sentrum Østveien;Færder;10,392879;59,115395;22;41,322473;2023;12
30757;Rødberg;Larvik;10,016516;59,033481;1;137,997365;2023;6
30984;Sandskje;Sandefjord;10,311181;59,202968;130;16,912645;2023;3
34012;Bratthagen;Larvik;9,946086;59,023359;1304;1,043957;2023;2
30472;Ragnhildrød;Sandefjord;10,269945;59,228029;1159;3,13187;2023;2
32917;Hvitstein;Holmestrand;10,300646;59,486576;45;45,479947;2023;1
32387;Kolberg;Færder;10,410962;59,244725;1688;2,119208;2023;10
30473;Rahellinga;Larvik;10,094641;59,089839;1291;36,157164;2023;12
33341;Anildrød;Færder;10,411147;59,201645;2;264,46383;2023;12
30412;Tokenes;Færder;10,383762;59,174144;1653;0,987969;2023;9
30636;Greveskogen Idrettspark;Tønsberg;10,405603;59,287567;23;1,010665;2023;1
34144;Buar;Sandefjord;10,211628;59,289579;1503;13,138651;2023;1
33481;Bakkenteigen;Horten;10,444594;59,369151;75;63,328838;2023;11
32015;Skjerven;Larvik;10,019590;59,450577;214;16,311973;2023;11
31473;Vindlyveien;Larvik;10,074546;59,028759;210;398,204056;2023;11
32998;Tangen;Sandefjord;10,250115;59,099269;1292;0,987969;2023;9
32851;Husvik skole;Tønsberg;10,472473;59,258300;115;35,155856;2023;8
30661;Grimestad;Færder;10,406019;59,136246;1572;69,086005;2023;11
31051;Seljeveien;Tønsberg;10,463265;59,273208;116A;1335,66276;2023;11
33003;Håkestad søndre;Tønsberg;10,304919;59,445400;1933;33,907325;2023;10
34092;Briskeveien Nedre Haslevei;Sandefjord;10,239482;59,139607;1248;56,597267;2023;1
31780;Lunde nord;Larvik;10,054915;59,119826;214;4,238416;2023;10
32150;Skreppestad;Larvik;10,071220;59,044287;1;336,549318;2023;7
31375;Skjeggestadåsen;Tønsberg;10,289882;59,354161;120;271,935984;2023;6
31768;Hjemseng;Færder;10,442393;59,221504;113B;277,303547;2023;11
30674;Roveveien;Holmestrand;10,289512;59,493791;47;9,319827;2023;7
32260;Småmyra;Larvik;9,928427;59,100473;207;1,975938;2023;9
33027;Hørdal;Sandefjord;10,237501;59,204409;1;44,421659;2023;12
33706;Bergangata;Larvik;9,894336;59,289170;1330;16,071248;2023;8
33483;Frebergveien;Horten;10,368790;59,439115;1900;7,031171;2023;8
31458;Larvik stasjon;Larvik;10,029466;59,050889;206;53,719216;2023;12
33112;Peder Bogensgate;Sandefjord;10,208726;59,135944;135;3,178812;2023;10
34062;Brekke bru;Sandefjord;10,153642;59,200219;150;3,951876;2023;9
33350;Flåtan;Holmestrand;10,211870;59,658863;1831;0,959528;2023;11
33437;Auli;Tønsberg;10,342770;59,283475;124;15,533045;2023;7
33367;Fogstad;Holmestrand;10,100524;59,523979;1909;3,04406;2023;6
33637;Berg Hengsrudveien;Tønsberg;10,290612;59,391092;1184;33,205625;2023;5
32235;Moveien;Sandefjord;10,194245;59,145413;1161;30,274748;2023;2
33532;Fritzøe Villa;Larvik;10,014488;59,045119;1;46,490612;2023;1
30946;Sandefjord vgs. II;Sandefjord;10,201219;59,131996;1231;2,846196;2023;5
32919;Syrbekk Hortensveien;Tønsberg;10,405933;59,293596;21;17,562051;2023;12
31457;Heimdalkrysset;Tønsberg;10,424320;59,273896;1170;5,757167;2023;11
30755;Tunet;Horten;10,405351;59,385270;1174;192,847912;2023;10
32917;Hvitstein;Holmestrand;10,300646;59,486576;46;32,101627;2023;7
32500;Krokenskogen Sørvil;Sandefjord;10,185380;59,130621;1286;4,058746;2023;6
31804;Hjertnespromenaden;Sandefjord;10,223849;59,129735;135;42,692947;2023;5
30863;Sagmyra;Sandefjord;10,137902;59,214706;1226;8,891722;2023;9
33384;Fon kirke;Tønsberg;10,205854;59,412314;1509;73,707661;2023;4
33078;Indre havn;Sandefjord;10,239486;59,128108;3;625,890477;2023;4
33983;Borgheim;Færder;10,408497;59,226251;1550;0,805364;2023;3
30734;Råstad søndre;Sandefjord;10,348190;59,246506;1636;6,357623;2023;10
31728;Linnestad nord;Tønsberg;10,303958;59,341888;1505;1,975938;2023;9
30489;Rakkås;Tønsberg;10,405423;59,319877;23;1,004453;2023;8
30555;Revetal ungdomsskole;Tønsberg;10,266313;59,374104;1937;108,480926;2023;8
31940;Holmestrand sentrum;Holmestrand;10,317079;59,488024;45;31,318705;2023;2
32609;Storevartoppen;Sandefjord;10,325252;59,201538;130;121,901297;2023;12
32752;Hotvedtveien;Sandefjord;10,184074;59,167150;1215;2,878584;2023;11
30723;Råstad;Sandefjord;10,267522;59,166132;1239;1,059604;2023;10
32967;Sørby Kopstadveien;Tønsberg;10,302357;59,426289;1944;1,975938;2023;9
31570;Hellesmo;Færder;10,403540;59,070292;22;10,146865;2023;6
31286;Veldrebakken;Larvik;9,996808;59,046702;1305;1,610728;2023;3
33583;Furulund;Sandefjord;10,251119;59,222948;1636;1,043957;2023;2
31354;Vesterøy skole Vesterøyveien;Sandefjord;10,262513;59,095643;168;7,589857;2023;5
34067;Brekke Åsgårdstrandveien;Tønsberg;10,483620;59,295436;1;408,515342;2023;4
33594;Bekkeveien Rakkevik;Tønsberg;10,369894;59,262566;130;45,097809;2023;11
34164;Bugården eldresenter;Sandefjord;10,184444;59,134992;135;72,121743;2023;9
31226;Vear nord;Tønsberg;10,362854;59,261848;1736;1,014687;2023;6
31760;Åsgårdstrand;Horten;10,467348;59,349260;1;325,415126;2023;5
31721;Hillestad gård;Larvik;10,019794;58,990040;206;1,610728;2023;3
32557;Sti;Sandefjord;10,136305;59,217067;1221;0,805364;2023;3
31146;Hallerud vest;Holmestrand;10,212866;59,612172;95;1,010665;2023;1
31746;Ljøsterød;Sandefjord;10,090983;59,208722;1216;12,396742;2023;12
31527;Viulsrødåsen;Horten;10,397450;59,377945;70;211,425384;2023;9
32909;Tønsberg sykehus;Tønsberg;10,417558;59,272913;1;602,671813;2023;8
32128;Meum;Færder;10,410774;59,210820;1546;0,948732;2023;5
33591;Bekkeveien;Færder;10,421624;59,247280;N113;1,975938;2023;9
31452;Vikveien;Horten;10,426280;59,431819;2;63,565054;2023;5
33924;Bommestad;Larvik;10,072145;59,088904;3;223,576426;2023;10
107399;Rødsåsen;Tønsberg;10,370477;59,365967;1184;113,791293;2023;2
33257;Kanalveien;Tønsberg;10,417998;59,259303;100;6,026718;2023;8
107554;Tønsberg rutebilstasjon 17;Tønsberg;10,412142;59,270180;113A;3559,138483;2023;7
33655;Galleberg;Holmestrand;10,228204;59,626556;96;61,096645;2023;7
110314;Brufoss;Larvik;9,990960;59,425413;1375;2,846196;2023;5
31316;Skinmo;Larvik;10,134059;59,117145;3;64,682591;2023;1
33906;Bokemoa skole;Sandefjord;10,290383;59,220870;1214;55,099403;2023;10
30919;Sande vgs.;Holmestrand;10,241812;59,585993;1809;75,333977;2023;8
32763;Hovet;Tønsberg;10,112602;59,423454;1569;10,04453;2023;8
32837;Ollebakken;Horten;10,476291;59,419986;71;63,92525;2023;6
32356;Myrvang;Sandefjord;10,288216;59,226682;1727;2,498565;2023;4
33721;Gihle;Sandefjord;10,344596;59,240714;1626;26,859608;2023;12
32766;Støyten;Færder;10,389014;59,212625;2;167,356018;2023;12
32710;Langerød Sem;Tønsberg;10,321942;59,274602;1159;69,959814;2023;4
31805;Hjertnespromenaden;Sandefjord;10,223480;59,129596;1288;71,677399;2023;3
30732;Råstad nordre;Tønsberg;10,350060;59,249803;130;74,380452;2023;12
32482;Nanset skole;Larvik;10,039634;59,063853;214;3,106609;2023;7
32006;Holtandalen Raaen;Horten;10,458562;59,418848;71;233,377897;2023;6
31502;Helgeroa bedehus;Larvik;9,866798;58,993961;1308;267,708269;2023;11
31473;Vindlyveien;Larvik;10,074546;59,028759;210;311,696446;2023;7
33987;Borre;Horten;10,456075;59,380007;1173;20,872107;2023;5
33057;Høyjord skole;Sandefjord;10,137693;59,366883;1502;148,186982;2023;3
32113;Skorge;Sandefjord;10,224369;59,133557;138;19,628175;2023;12
32984;Hystad;Sandefjord;10,222851;59,106205;1134;1,004453;2023;8
31998;Marienborgveien;Færder;10,421716;59,242058;100;49,334072;2023;5
107553;Tønsberg rutebilstasjon 15;Tønsberg;10,410546;59,270342;1699;428,022295;2023;2
33510;Eftangkrysset;Larvik;10,175727;59,037066;1126;2,029373;2023;6
33726;Berger kafe;Drammen;10,371630;59,543597;93;2,878584;2023;11
31102;Sesam;Tønsberg;10,425679;59,279600;110;243,040394;2023;9
31386;Skjelbred;Sandefjord;10,118741;59,375492;1569;23,718304;2023;5
105700;Sandefjord rutebilstasjon 4;Sandefjord;10,222317;59,134446;1121;178,822404;2023;9
30565;Torstrand marked;Larvik;10,049752;59,046708;210;97,340418;2023;7
33191;Tjøllingvollen;Larvik;10,124583;59,055113;1116;7,589857;2023;5
32332;Solerød;Tønsberg;10,368913;59,368822;126;8,744977;2023;4
32790;Odberg nord;Larvik;9,930417;59,262542;214;11,11732;2023;1
30556;Torstrand marked;Larvik;10,049347;59,046868;210;324,381417;2023;12
32857;Husøystrand;Tønsberg;10,453714;59,239202;113A;80,578823;2023;12
32199;Kjøle;Færder;10,429137;59,212755;1554;2,119208;2023;10
33209;Dalenkrysset;Sandefjord;10,257132;59,261536;1648;29,129138;2023;8
33321;Anders Rørholtsvei;Tønsberg;10,426866;59,281677;110;93,198273;2023;7
31851;Låhneveien Ramnesveien;Tønsberg;10,330480;59,289470;1701;6,641125;2023;5
33943;Gon;Færder;10,396341;59,109961;1609;1,610728;2023;3
32299;Munkerekka;Færder;10,387627;59,250586;116B;5,927814;2023;9
30851;Saga Sandeveien;Horten;10,419435;59,383768;1187;14,205611;2023;6
31645;Herstad;Færder;10,408041;59,236521;1577;12,885825;2023;3
32203;Kjønnerød;Tønsberg;10,158914;59,382581;1569;8,035624;2023;8
30490;Granlia terrasse;Holmestrand;10,288278;59,510628;47;31,615011;2023;9
31393;Hedrum skole;Larvik;10,073460;59,087417;1366;2,029373;2023;6
34118;Fjordgløtt;Færder;10,386306;59,247991;116B;5,053327;2023;1
33642;Eiktoppen;Tønsberg;10,418993;59,291934;1670;261,10002;2023;4
32328;Myhre Hvitsteinveien;Tønsberg;10,214775;59,411832;1930;0,959528;2023;11
30642;Greveskogen vgs.;Tønsberg;10,416212;59,286401;1660;21,308417;2023;6
33653;Berg Vassås;Holmestrand;10,103189;59,457198;44;4,02682;2023;3
32108;Kjeldåstoppen;Holmestrand;10,241320;59,657684;96;6,063993;2023;1
34056;Fevang skole;Sandefjord;10,229804;59,190920;1244;137,450506;2023;1
33376;Dronningens gate;Sandefjord;10,220464;59,132023;150;51,920592;2023;10
31323;Skinmoskogen;Larvik;10,137514;59,118979;1363;0,987969;2023;9
33692;Ekebergfeltet;Holmestrand;10,235774;59,638227;97;43,641679;2023;5
32414;Mølledammen;Færder;10,390631;59,158863;22;46,490612;2023;1
34160;Buerstranda;Sandefjord;10,255622;59,095281;168;1,975938;2023;9
33328;Kilen;Tønsberg;10,437495;59,272950;116A;157,401527;2023;7
31771;Åsheim;Tønsberg;10,490326;59,306536;1537;5,165309;2023;12
32104;Melsomvik;Sandefjord;10,335791;59,222935;130;64,284993;2023;8
33907;Bokemoa skole;Sandefjord;10,291553;59,221015;1725;4,042662;2023;1
32239;Kleivbrottet;Holmestrand;10,319198;59,478732;45;180,798342;2023;9
30927;Tønsberg stasjon;Tønsberg;10,410007;59,271440;117;119,544259;2023;9
32704;Langerød;Tønsberg;10,409844;59,324221;2;154,64334;2023;5
31056;Vaktberg;Sandefjord;10,304883;59,209139;130;163,655993;2023;4
33526;Barkåker industriområde;Tønsberg;10,382195;59,313491;117;58,791574;2023;3
30554;Revetal;Tønsberg;10,264833;59,370448;1518;1,010665;2023;1
32131;Kjelleparken legevakt;Tønsberg;10,397438;59,283292;1519;1,610728;2023;3
31454;Larvik sentrumsterminal 2;Larvik;10,028871;59,054077;11;34,450575;2023;2
32724;Nyrerød;Tønsberg;10,351675;59,386184;1184;16,170648;2023;1
33236;Kalvika;Larvik;10,224642;59,045051;1117;2,963907;2023;9
34139;Bråvoll;Sandefjord;10,108500;59,296847;1511;36,554856;2023;9
32357;Myrvang;Sandefjord;10,288087;59,226543;1627;1,014687;2023;6
32120;Kjelle;Tønsberg;10,403776;59,279683;;3,747847;2023;4
32621;Kvistveien;Tønsberg;10,468949;59,289474;1;32,362661;2023;2
33248;Kamfjordåsen;Sandefjord;10,254516;59,124048;168;44,421659;2023;12
32373;Solliveien;Larvik;10,018381;59,016812;1;1039,260208;2023;12
33144;Thor Heyerdahl vgs. II;Larvik;10,057465;59,049475;1311;461,532893;2023;11
33823;Gjærvåg;Færder;10,390277;59,150227;1677;38,530794;2023;9
32436;Mørkassel;Holmestrand;10,355774;59,537609;1817;21,237801;2023;4
33832;Engebukta;Holmestrand;10,274998;59,560785;93;96,194744;2023;4
31716;Hillestad;Holmestrand;10,189565;59,509137;1917;46,711114;2023;3
32665;Strandebakken;Larvik;9,874735;58,994263;208;2,087914;2023;2
33336;Kilgata;Sandefjord;10,235001;59,127476;1288;2,008906;2023;8
33855;Gjønnes;Larvik;10,008987;59,164277;214;19,675191;2023;7
32626;Fredrik Stangsgate vest;Sandefjord;10,296094;59,223277;1733;0,948732;2023;5
33474;Horgsvingen;Larvik;10,044606;59,056549;208;18,739236;2023;4
32964;Ormestadvika;Sandefjord;10,255525;59,112823;168;37,046745;2023;3
33573;Furuhaug;Horten;10,439616;59,359518;1172;1,004453;2023;8
30969;Ulvø;Færder;10,447508;59,202233;112;49,218198;2023;8
31337;Skiringssal;Sandefjord;10,192571;59,120445;134;5,692393;2023;5
34133;Brår;Tønsberg;10,254906;59,369206;1523;54,752277;2023;12
32640;Nordjordet;Holmestrand;10,302984;59,495724;45;73,883644;2023;11
33617;Fylkeshuset;Tønsberg;10,415538;59,266240;116B;183,814903;2023;8
33110;Tempokrysset;Sandefjord;10,212401;59,136409;1281;3,221456;2023;3
29587;Nedre Dansrud;Drammen;10,236899;59,708584;96;5,219784;2023;2
104983;Larvik sentrumsterminal 6;Larvik;10,029605;59,054318;215;29,129138;2023;8
33258;Einerveien;Larvik;10,007815;59,052695;3;247,61909;2023;5
31839;Lysheim skole;Horten;10,413199;59,383318;1188;49,971296;2023;4
32426;Spellemannsvingen;Larvik;9,858569;58,979955;1308;61,214837;2023;4
31777;Åsheim Lågendalsveien;Larvik;9,961067;59,217632;1360;4,99713;2023;4
33672;Gallis;Sandefjord;10,147705;59,234855;150;1,975938;2023;9
32765;Støyten;Færder;10,388904;59,212683;2;6,088119;2023;6
33654;Einarsrød;Sandefjord;10,226012;59,285843;1644;10,436054;2023;5
31724;Åsen Hedrumveien;Larvik;10,070563;59,111883;1366;12,333518;2023;5
30927;Tønsberg stasjon;Tønsberg;10,410007;59,271440;1634;12,492824;2023;4
34041;Breidablikk syd;Færder;10,456221;59,216450;1553;22,487083;2023;4
33564;Fugleviksveien;Larvik;10,006866;58,986881;206;43,178753;2023;11
32800;Sundene;Færder;10,392342;59,166210;2;72,924116;2023;11
33851;Enggata;Horten;10,481590;59,414509;2;2016,426246;2023;10
99693;Hvittingfoss Bensin;Kongsberg;10,012236;59,486386;44;51,227104;2023;8
31375;Skjeggestadåsen;Tønsberg;10,289882;59,354161;1512;233,615807;2023;4
31550;Hellalia;Færder;10,386610;59,234322;116B;1,043957;2023;2
32134;Midtløkken;Tønsberg;10,412392;59,272055;1695;26,09892;2023;2
31100;Hagasand;Holmestrand;10,361347;59,535561;1817;8,085324;2023;1
30436;Presterød;Tønsberg;10,446707;59,274461;116A;91,8115;2023;3
33110;Tempokrysset;Sandefjord;10,212401;59,136409;1281;0,959528;2023;11
33482;Bakkenteigen;Horten;10,443446;59,367346;1;754,188886;2023;11
33727;Berger kafe;Drammen;10,370359;59,543045;1817;8,635751;2023;11
33341;Anildrød;Færder;10,411147;59,201645;1572;19,07287;2023;10
31363;Haukerød skole;Sandefjord;10,187166;59,145912;1220;8,035624;2023;8
31475;Lasken Sem;Tønsberg;10,326816;59,279395;1;137,610064;2023;8
32913;Syrbekk Eikveien;Tønsberg;10,421573;59,297454;1592;44,469281;2023;1
34118;Fjordgløtt;Færder;10,386306;59,247991;116B;8,035624;2023;8
31379;Hedrum kirke;Larvik;10,060633;59,123558;1366;226,120113;2023;4
32620;Nordbyen;Larvik;10,045712;59,068719;1295;26,277303;2023;1
30691;Tørklep;Tønsberg;10,199399;59,460260;1509;44,646206;2023;6
31754;Lofterød Kirkeveien;Færder;10,405584;59,195645;2;76,101488;2023;6
32409;Solåsen;Larvik;10,214426;59,053140;1117;1,033062;2023;12
33924;Bommestad;Larvik;10,072145;59,088904;1295;2,066124;2023;12
33505;Freste;Tønsberg;10,336442;59,322098;1518;1,033062;2023;12
32240;Kleiverud;Holmestrand;10,288535;59,506842;45;79,545761;2023;12
32456;Stadion;Holmestrand;10,302325;59,484191;45;228,304464;2023;6
33077;Indre havn;Sandefjord;10,240130;59,128108;172;586,305015;2023;3
33716;Ekeneskrysset;Færder;10,431738;59,232143;112;1,897464;2023;5
32785;Sundby;Sandefjord;10,285204;59,237915;1;60,549495;2023;2
32916;Hvitstein;Holmestrand;10,300369;59,487196;47;1,919056;2023;11
33328;Kilen;Tønsberg;10,437495;59,272950;116A;224,63603;2023;10
107937;Tassebekk;Sandefjord;10,242538;59,207394;1636;1,014687;2023;6
32802;Sundene;Færder;10,392133;59,166302;1653;1,249282;2023;4
30593;Gressbanen;Tønsberg;10,414224;59,282168;1157;8,744977;2023;4
32070;Meieriet;Sandefjord;10,198802;59,143028;1237;4,132247;2023;12
33376;Dronningens gate;Sandefjord;10,220464;59,132023;1161;10,554806;2023;11
31757;Himbergvatninga;Tønsberg;10,300485;59,317634;121;9,095989;2023;1
33271;Kastanjene;Larvik;10,035571;58,999986;206;1,033062;2023;12
31012;Sandviken;Holmestrand;10,367003;59,538007;1817;4,238416;2023;10
31209;Hasle;Sandefjord;10,254436;59,097879;3;152,412452;2023;4
30956;Sandesenteret;Holmestrand;10,208425;59,595036;96;55,570118;2023;3
31506;Virik skole;Sandefjord;10,204837;59,124941;134;53,719216;2023;12
32081;Kirkevoll;Tønsberg;10,278287;59,417673;1943;24,699227;2023;9
