Stop	StopName	Kommunenavn	Lon	Lat	PublicLineNo	Reisende	År
33635	Færder vgs.	Tønsberg	10,410105	59,260414	1712	7	2023
31988	Løveskogen idrettsplass	Larvik	10,135674	59,059936	1124	7	2023
98694	Grimsrud	Drammen	10,219194	59,665299	97	7	2023
32471	Krabbesvingen	Larvik	9,864752	58,991018	206	7	2023
31158	Sjue	Sandefjord	10,135078	59,368679	1597	7	2023
33385	Dueveien	Færder	10,389172	59,243195	100	7	2023
32000	Øyra	Sandefjord	10,206387	59,080386	1121	7	2023
33705	Bergan nordre	Sandefjord	10,274463	59,169611	138	7	2023
30790	Grønn	Sandefjord	10,22347	59,107979	1135	7	2023
32033	Holtekjærtunet	Færder	10,406472	59,139759	1572	7	2023
30829	Røsbekk	Larvik	9,984048	59,402921	1351	7	2023
32346	Solhøy	Horten	10,464073	59,400241	N02	7	2023
33711	Ekeneskrysset	Færder	10,432591	59,232888	1545	7	2023
31721	Hillestad gård	Larvik	10,019794	58,99004	1101	7	2023
33591	Bekkeveien	Færder	10,421624	59,24728	N113	7	2023
33390	Dunihagen	Holmestrand	10,222939	59,58271	1828	7	2023
33810	Gjone krysset	Larvik	9,989566	59,175027	1354	7	2023
31651	Herstad	Færder	10,407698	59,236384	1562	7	2023
30460	Pytterønningen	Færder	10,396199	59,120061	1573	6	2023
32200	Kjøle	Færder	10,429408	59,212569	1566	6	2023
106424	Hotvedtveien	Sandefjord	10,183538	59,167769	150	6	2023
31781	Lunde nord	Larvik	10,054647	59,120196	214	6	2023
32208	Skåum	Sandefjord	10,245105	59,276986	1646	6	2023
31775	Lunde	Tønsberg	10,133294	59,403924	124	6	2023
33742	Bettum	Sandefjord	10,189712	59,25265	1648	6	2023
32262	Kleppan Hvittingfossveien	Holmestrand	10,072325	59,499829	44	6	2023
32236	Moveien	Sandefjord	10,193913	59,145432	1282	6	2023
31773	Hjemseng	Færder	10,442387	59,221659	1596	6	2023
32720	Horntvedt	Sandefjord	10,178423	59,245845	129	6	2023
30429	Granerød	Sandefjord	10,198475	59,129886	1294	6	2023
31232	Skallestad	Færder	10,443262	59,205028	1550	6	2023
30838	Røsserød	Larvik	9,883876	58,997312	208	6	2023
31788	Åsly	Sandefjord	10,336016	59,224212	1733	6	2023
33440	Aulilund	Tønsberg	10,355389	59,282449	1636	6	2023
33439	Aulilund	Tønsberg	10,355344	59,282324	1700	6	2023
33439	Aulilund	Tønsberg	10,355344	59,282324	1637	6	2023
32276	Mulvika Bogenveien	Holmestrand	10,33137	59,474962	1944	6	2023
31226	Vear nord	Tønsberg	10,362854	59,261848	1641	6	2023
33439	Aulilund	Tønsberg	10,355344	59,282324		6	2023
33438	Auli	Tønsberg	10,341453	59,283759	1709	6	2023
31083	Sem nordre	Sandefjord	10,184404	59,163228	1217	6	2023
31765	Hjelmbybakken	Sandefjord	10,286575	59,105705	162	6	2023
31240	Vear syd	Tønsberg	10,360156	59,257773	129	6	2023
31078	Sem kirke rundkjøring	Tønsberg	10,389676	59,291729	1567	6	2023
32221	Sletten	Holmestrand	10,24456	59,503753	1925	6	2023
32289	Munken kino	Larvik	10,033538	59,049808	1104	6	2023
33433	Fossås	Tønsberg	10,33792	59,386392	1182	6	2023
32293	Klevjerhagen nord	Holmestrand	10,211229	59,647725	1831	6	2023
33751	Gjekstad	Sandefjord	10,27036	59,13007	162	6	2023
34132	Brår	Tønsberg	10,255665	59,369206	1504	6	2023
30734	Råstad søndre	Sandefjord	10,34819	59,246506	1636	6	2023
32101	Skolmerød	Sandefjord	10,160304	59,13367	1284	6	2023
33482	Bakkenteigen	Horten	10,443446	59,367346	1178	6	2023
31752	Lofterød	Sandefjord	10,217162	59,099231		6	2023
31074	Sem kirke	Tønsberg	10,384958	59,292066	1507	6	2023
99651	Tønsberg stasjon	Tønsberg	10,409956	59,271245	124	6	2023
33756	Gjekstad barnehage	Sandefjord	10,270682	59,12683	1209	6	2023
31820	Lysebo	Larvik	9,964119	59,144125	1357	6	2023
30843	Røyseløkka	Sandefjord	10,27388	59,129726	162	6	2023
32309	Klopp	Tønsberg	10,475117	59,259469		6	2023
30734	Råstad søndre	Sandefjord	10,34819	59,246506	129	6	2023
33757	Gjekstad barnehage	Sandefjord	10,270725	59,126165	162	6	2023
31125	Halle	Larvik	9,918734	59,020475	1308	6	2023
31750	Himberg Ramnesveien	Tønsberg	10,29332	59,325021	1524	6	2023
30750	Valmestadveien	Tønsberg	10,127552	59,38955	1569	6	2023
30592	Gressbanen	Tønsberg	10,414739	59,28255	1593	6	2023
31246	Vearveien	Tønsberg	10,361258	59,253228		6	2023
32429	Mørk	Larvik	10,119335	59,160344	1364	6	2023
30567	Grelland	Holmestrand	10,203305	59,509197	1922	6	2023
32331	Klåstad	Larvik	10,175747	59,059758	1124	6	2023
31728	Linnestad nord	Tønsberg	10,303958	59,341888		6	2023
31722	Linnestad	Tønsberg	10,310615	59,337535	1521	6	2023
32452	Nalum	Larvik	9,982096	58,991314	206	6	2023
31030	Utkleiv	Larvik	9,899296	59,30816	215	6	2023
32358	Knausen	Larvik	10,05337	59,074197	011	6	2023
34117	Bruserød mellem	Tønsberg	10,404342	59,306691		6	2023
30625	Ringveien Nygårdsveien	Sandefjord	10,182443	59,137647	1213	6	2023
33780	Bjerke syd	Larvik	10,026656	59,150902	214	6	2023
32479	Krokemoveien	Sandefjord	10,193135	59,129117	1294	6	2023
31687	Hesthammer	Holmestrand	10,009964	59,607016	43	6	2023
33375	Foldvik	Larvik	9,969326	58,996032	206	6	2023
30452	Pukkestad Ekeberggata	Sandefjord	10,215383	59,130194	134	6	2023
30627	Greveskogen	Tønsberg	10,417805	59,287475	1582	6	2023
30864	Tvetene bunn	Larvik	9,984971	59,036767	1308	6	2023
31669	Lindhøy Ormeletveien	Færder	10,402964	59,107083		6	2023
33358	Apenesbakken Øvre Keisemark	Horten	10,45786	59,424042	1190	6	2023
30567	Grelland	Holmestrand	10,203305	59,509197	1926	6	2023
32410	Solåsen	Larvik	10,214547	59,053042	221	6	2023
31063	Sem	Tønsberg	10,33041	59,2827	1706	6	2023
31665	Åmot Myreveien	Tønsberg	10,254525	59,38799	1936	6	2023
33348	Apenes	Horten	10,457169	59,425997	1190	6	2023
32075	Kirkebakken Sandeveien	Horten	10,457108	59,382364	1182	6	2023
31658	Åmodt	Sandefjord	10,299938	59,273997	129	6	2023
33990	Farmandsveien	Tønsberg	10,406534	59,27589	1158	6	2023
33584	Bekkestranda kapell	Holmestrand	10,308045	59,541255	93	6	2023
33347	Apenes	Horten	10,456058	59,426688	023	6	2023
31215	Hasle Tjøllingveien	Larvik	10,182087	59,062834	1144	6	2023
32593	Nilsen Bærum	Larvik	9,922286	59,073128	207	6	2023
33804	Ende	Tønsberg	10,180947	59,470708	121	6	2023
32480	Krokemoveien	Sandefjord	10,193312	59,129158	1295	6	2023
33845	Gjøgribrekka	Holmestrand	10,170023	59,490299	1917	6	2023
31584	Hem	Larvik	10,201358	59,077022	1144	6	2023
30709	Tuftaveien	Tønsberg	10,496463	59,316616		6	2023
31574	Li	Holmestrand	10,23797	59,505096	1916	6	2023
32066	Kinn	Drammen	10,390011	59,5821	93	6	2023
31029	Santra	Larvik	10,161645	59,063919	1135	6	2023
31568	Lestestad	Tønsberg	10,428171	59,340628	023	6	2023
31109	Vallø kapell	Tønsberg	10,48956	59,266491		6	2023
34010	Brattbakken	Sandefjord	10,331311	59,227228	1247	6	2023
31586	Lia	Larvik	9,858389	58,974359		6	2023
32168	Sky gamle skole	Larvik	9,972729	59,061857	207	6	2023
31588	Våle sykehjem	Tønsberg	10,273638	59,423743	1940	6	2023
32785	Sundby	Sandefjord	10,285204	59,237915		6	2023
31846	Hogsnes helsehus	Tønsberg	10,358179	59,268314		6	2023
32791	Sundbyfoss bru	Holmestrand	10,124373	59,516365	121	6	2023
32055	Horn	Tønsberg	10,220402	59,386242	1569	6	2023
32791	Sundbyfoss bru	Holmestrand	10,124373	59,516365	41	6	2023
31021	Gåsholt	Larvik	10,071931	59,200382	1364	6	2023
33711	Ekeneskrysset	Færder	10,432591	59,232888	1544	6	2023
34077	Brendsrød	Tønsberg	10,311817	59,266953	1648	6	2023
32796	Sundbyveien	Holmestrand	10,113668	59,519804	44	6	2023
34099	Brufoss	Larvik	9,992945	59,425399	1374	6	2023
33864	Glenne	Færder	10,390135	59,142234		6	2023
34010	Brattbakken	Sandefjord	10,331311	59,227228	1640	6	2023
33505	Freste	Tønsberg	10,336442	59,322098	1505	6	2023
33709	Gauterødveien	Tønsberg	10,463745	59,280761	1660	6	2023
30741	Grusveien	Tønsberg	10,497225	59,287693		6	2023
31530	Leif Weldings vei	Sandefjord	10,219113	59,123619	1144	6	2023
31354	Vesterøy skole Vesterøyveien	Sandefjord	10,262513	59,095643	1268	6	2023
107302	Grevleløkka	Larvik	10,02397	58,991489		6	2023
33275	Amundrød Brunlanesveien	Larvik	9,868281	58,986567		6	2023
32821	Olavsen	Sandefjord	10,253408	59,116067	1270	6	2023
33834	Gjærvåg søndre	Færder	10,390348	59,144686		6	2023
33875	Blåland	Larvik	10,005857	59,439056	44	6	2023
32125	Skotte	Tønsberg	10,416946	59,327579	023	6	2023
32654	Nordre alle	Tønsberg	10,418523	59,28921	1689	6	2023
30985	Sandskje	Sandefjord	10,311272	59,202828	1238	6	2023
32868	Omdal	Sandefjord	10,226381	59,235475	129	6	2023
30593	Gressbanen	Tønsberg	10,414224	59,282168	1660	6	2023
31305	Skaustuløkka	Sandefjord	10,25541	59,134487	162	6	2023
31212	Vear legesenter	Tønsberg	10,362295	59,265555	1636	6	2023
31643	Brenna	Drammen	10,404801	59,616917	1821	6	2023
104507	Teigen Kodalveien	Sandefjord	10,162895	59,239721	150	6	2023
32895	Svinevoll	Tønsberg	10,238011	59,415591	1929	6	2023
103185	Tokerød	Horten	10,409672	59,383548	021	6	2023
32899	Svinevoll øst	Tønsberg	10,240055	59,41575	121	6	2023
34104	Fjellvik	Sandefjord	10,234905	59,12371	1151	6	2023
30682	Ruelsrød	Sandefjord	10,157126	59,341792	124	6	2023
32524	Kronlia sør	Holmestrand	10,175204	59,504466	1917	6	2023
32908	Oppegård	Færder	10,435319	59,076756		6	2023
106142	Klokkerjordet skole	Holmestrand	10,212441	59,586635	1825	6	2023
32908	Oppegård	Færder	10,435319	59,076756	N02	6	2023
32910	Tønsberg sykehus	Tønsberg	10,41674	59,272554	116	6	2023
104891	Prestbøen	Sandefjord	10,136422	59,227497	1257	6	2023
30680	Rubberød	Færder	10,435671	59,210571	1553	6	2023
31467	Heimdalkrysset Hegnaveien	Sandefjord	10,249844	59,133396	162	6	2023
30575	Ringdal	Larvik	10,121072	59,111555	1364	6	2023
32636	Storskjæingsbrua	Larvik	9,906739	59,118967	207	6	2023
30970	Sando	Holmestrand	10,311266	59,540431	1810	6	2023
33235	Dalstua	Færder	10,417299	59,117318	02	6	2023
32502	Krokenveien	Holmestrand	10,331891	59,535043	1830	6	2023
33228	Aldershvile	Tønsberg	10,462016	59,24575		6	2023
33511	Eftangkrysset	Larvik	10,175936	59,038029		6	2023
33225	Agnes	Larvik	10,032093	59,009045	1107	6	2023
30599	Grette	Tønsberg	10,324177	59,297363	1701	6	2023
32965	Ormestadvika	Sandefjord	10,255555	59,112322	1269	6	2023
33680	Gamle Borgen	Sandefjord	10,295197	59,222671	1659	6	2023
33910	Glypnes	Holmestrand	10,215982	59,579424	97	6	2023
32967	Sørby Kopstadveien	Tønsberg	10,302357	59,426289	1937	6	2023
30617	Toverød	Sandefjord	10,174139	59,240766	129	6	2023
31318	Verningen	Larvik	10,100711	59,091756	1286	6	2023
30903	Gunnestad	Færder	10,405421	59,221733	1577	6	2023
32632	Fredrik Stangsgate øst	Sandefjord	10,300227	59,222629	1627	6	2023
31986	Holtan nordre	Sandefjord	10,258079	59,108577	1270	6	2023
32974	Sørby nedre	Tønsberg	10,297629	59,422084	74	6	2023
30873	Gullhaug	Holmestrand	10,257811	59,500177	1931	6	2023
31983	Løveskogen	Larvik	10,142671	59,061752	1142	6	2023
33207	Dalenkrysset	Sandefjord	10,257135	59,261399	1648	6	2023
32551	Nes sykehjem	Tønsberg	10,451761	59,252351		6	2023
32999	Tangen	Sandefjord	10,249847	59,099793	1269	6	2023
31876	Holhjem	Larvik	9,888234	58,985893	1310	6	2023
31442	Lardal ungdomsskole	Larvik	9,963106	59,401369	1373	6	2023
33027	Hørdal	Sandefjord	10,237501	59,204409		6	2023
33196	Dalen	Færder	10,415654	59,119797	1572	6	2023
31623	Hemsveien	Holmestrand	10,060211	59,566414	43	6	2023
33196	Dalen	Færder	10,415654	59,119797	02	6	2023
31609	Hemkrysset	Larvik	10,193937	59,068397	1134	6	2023
33034	Hørperød	Færder	10,372341	59,190597		6	2023
30758	Rødbøl	Larvik	10,112416	59,103623	1294	6	2023
33035	Tanum kirke	Larvik	9,96948	59,024528	1304	6	2023
31893	Østby Dølebakken	Sandefjord	10,21984	59,143637	138	6	2023
30945	Sandefjord vgs. II	Sandefjord	10,201128	59,13226	1257	6	2023
31438	Lardal skole	Larvik	9,965069	59,400663	1325	6	2023
33054	Paaskesgate	Horten	10,46007	59,424824	1950	6	2023
32629	Nordbylia	Larvik	10,054293	59,075621	1368	6	2023
34027	Bredholt	Sandefjord	10,277995	59,218099	1214	6	2023
33647	Eiktoppen	Tønsberg	10,419583	59,2926	N02	6	2023
34178	Bustangen	Færder	10,407714	59,163405		6	2023
34027	Bredholt	Sandefjord	10,277995	59,218099	1238	6	2023
30906	Tømmerholt	Færder	10,372581	59,193712	1549	6	2023
30930	Guslandsvingen	Larvik	9,912187	58,990772	1310	6	2023
31433	Langåker	Larvik	10,14383	59,123913	1295	6	2023
31181	Haneholmveien	Sandefjord	10,210278	59,126217	134	6	2023
31917	Lønnebakken	Larvik	10,106201	59,053462		6	2023
33072	Teie veidele	Færder	10,415213	59,255624	1688	6	2023
31432	Langåker	Larvik	10,142599	59,1233	1294	6	2023
30509	Ramnes skole	Tønsberg	10,244603	59,355956	1508	6	2023
30508	Tori	Sandefjord	10,278008	59,265638	129	6	2023
31282	Skauen	Færder	10,397897	59,186832	022	6	2023
31031	Utkleiv	Larvik	9,899438	59,308234	1345	6	2023
32173	Sky skole	Larvik	9,985113	59,053692	1304	6	2023
33329	Domsenga	Tønsberg	10,336976	59,311038	1506	6	2023
32522	Nedre Bogenvei	Tønsberg	10,484545	59,264408		6	2023
31095	Valleåsen	Tønsberg	10,265055	59,364167	1567	6	2023
31414	Hegg vestre	Holmestrand	10,174705	59,49455	1923	6	2023
33934	Gokstad skole	Sandefjord	10,254128	59,13214	162	6	2023
31403	Vestsolveien	Tønsberg	10,443112	59,264665		6	2023
33938	Fagerheim skole	Horten	10,379632	59,424934	1188	6	2023
30421	Portnerstuene	Larvik	9,93353	59,042819	208	6	2023
31612	Lillehof	Holmestrand	10,07814	59,541019	43	6	2023
31098	Semstoppen	Færder	10,418786	59,217312	1623	6	2023
33818	Gjonelia	Larvik	9,979033	59,171792	1357	6	2023
30535	Torpevannet	Larvik	9,87583	59,018854	1310	6	2023
32468	Stangeby øvre	Færder	10,395561	59,214559		6	2023
33112	Peder Bogensgate	Sandefjord	10,208726	59,135944	1226	6	2023
31396	Skjelland	Sandefjord	10,166892	59,271466	1558	6	2023
31338	Haukemyr	Færder	10,433922	59,178291	1562	6	2023
32552	Stenmalen	Tønsberg	10,411541	59,275577	1588	6	2023
33947	Fagerli skole	Larvik	10,042253	59,070493	1368	6	2023
31940	Holmestrand sentrum	Holmestrand	10,317079	59,488024	1901	6	2023
31945	Holmestrand stasjon 1	Holmestrand	10,311992	59,492469	1905	6	2023
31367	Havna	Færder	10,406504	59,082631	1572	6	2023
33125	Tenvik øvre	Larvik	10,018587	59,037585	206	6	2023
34028	Bredholt	Sandefjord	10,278208	59,218178	1247	6	2023
30923	Tønsberg rutebilstasjon 1	Tønsberg	10,411606	59,26986	02	6	2023
30919	Sande vgs.	Holmestrand	10,241812	59,585993	1824	6	2023
33451	Døvlehamna	Sandefjord	10,160154	59,302523	1216	5	2023
32253	Smokkstad nord	Larvik	9,929025	59,372687	1330	5	2023
32271	Smørstein	Sandefjord	10,266108	59,09041	1268	5	2023
32193	Skårabakken	Larvik	9,960488	58,994246	206	5	2023
33443	Døvlebakken	Sandefjord	10,148465	59,298557	1216	5	2023
31083	Sem nordre	Sandefjord	10,184404	59,163228	150	5	2023
34123	Bruserød søndre	Tønsberg	10,40548	59,302577	N02	5	2023
31080	Valbygrenda	Larvik	10,096263	59,048199	1116	5	2023
32288	Munken kino	Larvik	10,033122	59,050059	215	5	2023
32552	Stenmalen	Tønsberg	10,411541	59,275577	1530	5	2023
32293	Klevjerhagen nord	Holmestrand	10,211229	59,647725	97	5	2023
30828	Røråstoppen skole	Tønsberg	10,27727	59,371416	1184	5	2023
33419	Auby	Larvik	10,154656	59,10979	134	5	2023
33414	Fossheim	Sandefjord	10,248018	59,291362	1524	5	2023
34122	Bruserød søndre	Tønsberg	10,405702	59,302381	1689	5	2023
32458	Stangeby	Færder	10,405698	59,215309	1549	5	2023
34122	Bruserød søndre	Tønsberg	10,405702	59,302381		5	2023
33483	Frebergveien	Horten	10,36879	59,439115	021	5	2023
31826	Lysheim	Færder	10,396242	59,183701	1548	5	2023
33406	Fossan	Tønsberg	10,258205	59,385316	1930	5	2023
32329	Sole	Sandefjord	10,307134	59,218746	138	5	2023
32330	Sole	Sandefjord	10,306756	59,218782	1733	5	2023
32331	Klåstad	Larvik	10,175747	59,059758	1122	5	2023
32331	Klåstad	Larvik	10,175747	59,059758	1144	5	2023
34120	Bruserød nordre	Tønsberg	10,405997	59,311424	023	5	2023
31220	Vear låven	Tønsberg	10,358487	59,255123	129	5	2023
30852	Saga Sandeveien	Horten	10,419352	59,383834	1188	5	2023
34000	Granveien	Larvik	10,010101	59,05475	1303	5	2023
34000	Granveien	Larvik	10,010101	59,05475	1367	5	2023
32372	Knutstad	Tønsberg	10,362664	59,381201	1183	5	2023
31834	Ødekjæret	Færder	10,41696	59,103648	1685	5	2023
32387	Kolberg	Færder	10,410962	59,244725	1688	5	2023
31133	Vammen skole	Holmestrand	10,346393	59,535115	1823	5	2023
30481	Rakkevik	Tønsberg	10,367256	59,25662		5	2023
32394	Solstadbakken	Larvik	10,033455	59,006698	1107	5	2023
32401	Kolstad	Holmestrand	10,086865	59,532094	1909	5	2023
33363	Flåtten vestre	Sandefjord	10,134923	59,28568	124	5	2023
30583	Grepan	Færder	10,406928	59,064794		5	2023
34107	Brunlanes frikirke	Larvik	9,908222	58,989703	206	5	2023
32417	Kopstadkrysset	Horten	10,367773	59,423359	021	5	2023
30482	Rakkevik	Tønsberg	10,366947	59,256102	N130	5	2023
33583	Furulund	Sandefjord	10,251119	59,222948		5	2023
31059	Haga	Larvik	9,963964	59,02127	1104	5	2023
30567	Grelland	Holmestrand	10,203305	59,509197	42	5	2023
107538	Tønsberg rutebilstasjon 16	Tønsberg	10,412491	59,26981	021	5	2023
32609	Storevartoppen	Sandefjord	10,325252	59,201538	1636	5	2023
32625	Fredrik Stangsgate vest	Sandefjord	10,294841	59,223473	1655	5	2023
34002	Botten	Sandefjord	10,207554	59,167816		5	2023
33329	Domsenga	Tønsberg	10,336976	59,311038		5	2023
32639	Strand	Holmestrand	10,158779	59,511981	42	5	2023
32643	Kåpe	Tønsberg	10,305704	59,372096	1512	5	2023
33496	Eftang	Larvik	10,1386	59,020108		5	2023
33323	Domsbru	Sandefjord	10,305828	59,21186	138	5	2023
32169	Kjærnås	Færder	10,406614	59,240184	1560	5	2023
30877	Saltkopp	Tønsberg	10,487811	59,333736		5	2023
33316	Kiil	Larvik	10,075458	59,047361	1144	5	2023
107306	Klåstad nedre	Larvik	10,178034	59,054638		5	2023
33316	Kiil	Larvik	10,075458	59,047361	1121	5	2023
32663	Norenberg	Sandefjord	10,317482	59,228083	1627	5	2023
32162	Skrikestad nord	Tønsberg	10,223438	59,406034	1930	5	2023
31148	Simestadgata	Holmestrand	10,223995	59,59246	1832	5	2023
33315	Kiil	Larvik	10,076137	59,047925	1142	5	2023
31029	Santra	Larvik	10,161645	59,063919	1142	5	2023
30755	Tunet	Horten	10,405351	59,38527	1181	5	2023
32735	Stulen	Sandefjord	10,182108	59,320571	1598	5	2023
33300	Granheimveien	Sandefjord	10,183846	59,306269	1643	5	2023
33504	Freste	Tønsberg	10,335831	59,321849	1501	5	2023
32741	Styrvoll	Larvik	9,900634	59,339234	1325	5	2023
31027	Santra	Larvik	10,160969	59,063998	1144	5	2023
32749	Stålerød	Sandefjord	10,114267	59,296772	124	5	2023
33989	Farmandsveien	Tønsberg	10,406834	59,275188	1634	5	2023
33290	Djupedal	Larvik	10,198126	59,072219	1144	5	2023
32770	Støyten Kjellbergveien	Sandefjord	10,211041	59,126843	134	5	2023
33286	Kastetskogen	Sandefjord	10,271471	59,124861	162	5	2023
33277	Kastet	Larvik	10,056801	59,137845	215	5	2023
33276	Amundrød Brunlanesveien	Larvik	9,868984	58,987019	206	5	2023
30993	Sandsvingen	Færder	10,426661	59,090574		5	2023
32836	Ollebakken	Horten	10,476729	59,419904	023	5	2023
32034	Holtekjærtunet	Færder	10,406193	59,139309		5	2023
34132	Brår	Tønsberg	10,255665	59,369206	1568	5	2023
31096	Valleåsen	Tønsberg	10,267158	59,363223	1513	5	2023
30404	Pindsle	Sandefjord	10,173586	59,139688	1280	5	2023
33261	Alonso	Sandefjord	10,279858	59,143811	163	5	2023
32866	Omdal	Sandefjord	10,22655	59,235557	1650	5	2023
32875	Sverstad	Drammen	10,394239	59,616045	1839	5	2023
30982	Gårdbo	Tønsberg	10,484745	59,277524		5	2023
31152	Vardenveien Ringkollen	Sandefjord	10,252767	59,119753	1268	5	2023
30520	Torp Kopstadveien	Tønsberg	10,320474	59,426859	74	5	2023
