Kommunenummer;Kommune;Botid i Norge;År;Verdensregion;Enhet;Antall
1516;Ulstein;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;218
1517;Hareid;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;134
1519;Volda (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;164
1520;Ørsta;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;146
1523;Ørskog (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;38
1524;Norddal (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;34
1525;Stranda;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;194
1526;Stordal (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;16
1528;Sykkylven;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;137
1529;Skodje (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;128
1531;Sula;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;268
1532;Giske;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;200
1534;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;262
1535;Vestnes;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;125
1539;Rauma;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;149
1543;Nesset (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;25
1545;Midsund (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;72
1546;Sandøy (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;26
1547;Aukra;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;91
1548;Fræna (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;168
1551;Eide (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;28
1554;Averøy;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;125
1557;Gjemnes;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;42
1560;Tingvoll;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;26
1563;Sunndal;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;31
1566;Surnadal;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;42
1567;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;4
1571;Halsa (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;23
1573;Smøla;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;73
1576;Aure;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;59
1601;Trondheim (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;4411
1612;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;29
1613;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;23
1617;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;190
1620;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;442
1621;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;92
1622;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;31
1627;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;63
1630;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;42
1632;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;48
1633;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;17
1634;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;116
1635;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;21
1636;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;30
1638;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;73
1640;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;76
1644;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;15
1648;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;171
1653;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;252
1657;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;62
1662;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;104
1663;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;225
1664;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;57
1665;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;3
1702;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;251
1703;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;124
1711;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;22
1714;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;204
1717;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;49
1719;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;304
1721;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;114
1724;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;27
1725;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;8
1736;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;12
1738;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;19
1739;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;8
1740;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;7
1742;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;31
1743;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;10
1744;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;63
1748;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;6
1749;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;32
1750;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;59
1751;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;76
1755;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;11
1756;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;51
1804;Bodø;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;759
1805;Narvik (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;400
1811;Bindal;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;4
1812;Sømna;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;14
1813;Brønnøy;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;70
1815;Vega;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;18
1816;Vevelstad;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;3
1818;Herøy (Nordland);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;60
1820;Alstahaug;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;151
1822;Leirfjord;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;18
1824;Vefsn;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;146
1825;Grane;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;33
1826;Hattfjelldal;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;14
1827;Dønna;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;18
1828;Nesna;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;25
1832;Hemnes;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;32
1833;Rana;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;345
1834;Lurøy;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;27
1835;Træna;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;37
1836;Rødøy;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;15
1837;Meløy;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;81
1838;Gildeskål;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;51
1839;Beiarn;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;7
1840;Saltdal;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;35
1841;Fauske;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;88
1845;Sørfold;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;21
1848;Steigen;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;24
1849;Hamarøy (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;39
1850;Tysfjord (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;41
1851;Lødingen;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;22
1852;Tjeldsund (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;8
1853;Evenes;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;22
1854;Ballangen (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;25
1856;Røst;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;11
1857;Værøy;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;37
1859;Flakstad;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;8
1860;Vestvågøy;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;205
1865;Vågan;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;306
1866;Hadsel;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;126
1867;Bø (Nordland);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;35
1868;Øksnes;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;196
1870;Sortland;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;144
1871;Andøy;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;72
1874;Moskenes;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;61
1902;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;2299
1903;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;331
1911;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;28
1913;Skånland (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;76
1917;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;27
1919;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;18
1920;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;14
1922;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;14
1923;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;34
1924;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;71
1925;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;57
1926;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;3
1927;Tranøy (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;12
1928;Torsken (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;71
1929;Berg (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;32
1931;Lenvik (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;161
1933;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;100
1936;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;80
1938;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;43
1939;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;21
1940;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;23
1941;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;118
1942;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;62
1943;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;26
2002;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;150
2003;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;80
2004;Hammerfest (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;336
2011;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;67
2012;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;353
2014;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;45
2015;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;65
2017;Kvalsund (t.o.m. 2019);0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;23
2018;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;70
2019;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;126
2020;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;43
2021;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;21
2022;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;49
2023;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;156
2024;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;67
2025;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;38
2027;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;14
2028;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;204
2030;;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;248
5054;Indre Fosen;0-4 år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;89
0101;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;781
0104;Moss (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;914
0105;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;1269
0106;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;1807
0111;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;87
0118;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;21
0119;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;106
0121;Rømskog (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;24
0122;Trøgstad (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;123
0123;Spydeberg (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;133
0124;Askim (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;484
0125;Eidsberg (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;298
0127;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;96
0128;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;147
0135;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;229
0136;Rygge (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;451
0137;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;161
0138;Hobøl (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;196
0211;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;542
0213;Ski (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;989
0214;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;664
0215;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;545
0216;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;860
0217;Oppegård (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;907
0219;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;5083
0220;Asker (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;2394
0221;Aurskog-Høland (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;407
0226;Sørum (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;542
0227;Fet (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;361
0228;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;531
0229;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;329
0230;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;1012
0231;Skedsmo (t.o.m. 2019);10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;1397
0233;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;706
0234;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;201
0235;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;1033
0236;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;500
0237;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;605
0238;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;381
0239;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;77
0301;Oslo;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;21868
0402;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;379
0403;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;595
0412;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;566
0415;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;111
0417;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;376
0418;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;50
0419;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;138
0420;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;152
0423;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;107
0425;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;96
0426;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;67
0427;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;299
0428;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;189
0429;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;89
0430;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;51
0432;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;18
0434;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;35
0436;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;24
0437;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;78
0438;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;39
0439;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;13
0441;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;56
0501;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;594
0502;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;491
0511;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;40
0512;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;36
0513;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;21
0514;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;29
0515;;10+ år;2018;EU/EFTA-land, Nord-Amerika, Australia og New Zealand;Personer;26
