Enhet;År;Kommunenummer;Kommune;Kjønn;Antall
Personer;2010;1247;;Alle;45
Personer;2010;1251;;Alle;27
Personer;2010;1252;;Alle;:
Personer;2010;1253;;Alle;:
Personer;2010;1256;Meland (t.o.m. 2019);Alle;11
Personer;2010;1259;Øygarden (t.o.m. 2019);Alle;:
Personer;2010;1260;Radøy (t.o.m. 2019);Alle;9
Personer;2010;1263;Lindås (t.o.m. 2019);Alle;20
Personer;2010;1264;;Alle;:
Personer;2010;1265;;Alle;:
Personer;2010;1266;;Alle;:
Personer;2010;1401;Flora (t.o.m. 2019);Alle;85
Personer;2010;1411;;Alle;:
Personer;2010;1412;;Alle;:
Personer;2010;1413;;Alle;:
Personer;2010;1416;;Alle;18
Personer;2010;1417;;Alle;10
Personer;2010;1418;Balestrand (t.o.m. 2019);Alle;5
Personer;2010;1419;Leikanger (t.o.m. 2019);Alle;7
Personer;2010;1420;Sogndal (t.o.m. 2019);Alle;38
Personer;2010;1421;;Alle;:
Personer;2010;1422;;Alle;:
Personer;2010;1424;;Alle;:
Personer;2010;1426;;Alle;10
Personer;2010;1428;;Alle;:
Personer;2010;1429;;Alle;:
Personer;2010;1430;Gaular (t.o.m. 2019);Alle;:
Personer;2010;1431;Jølster (t.o.m. 2019);Alle;9
Personer;2010;1432;Førde (t.o.m. 2019);Alle;32
Personer;2010;1433;Naustdal (t.o.m. 2019);Alle;:
Personer;2010;1438;;Alle;:
Personer;2010;1439;Vågsøy (t.o.m. 2019);Alle;5
Personer;2010;1441;Selje (t.o.m. 2019);Alle;:
Personer;2010;1443;Eid (t.o.m. 2019);Alle;12
Personer;2010;1444;Hornindal (t.o.m. 2019);Alle;:
Personer;2010;1445;;Alle;42
Personer;2010;1449;;Alle;34
Personer;2010;1502;Molde (t.o.m. 2019);Alle;83
Personer;2010;1504;Ålesund (t.o.m. 2019);Alle;54
Personer;2010;1505;Kristiansund;Alle;77
Personer;2010;1511;Vanylven;Alle;:
Personer;2010;1514;Sande (Møre og Romsdal);Alle;:
Personer;2010;1515;Herøy (Møre og Romsdal);Alle;5
Personer;2010;1516;Ulstein;Alle;12
Personer;2010;1517;Hareid;Alle;17
Personer;2010;1519;Volda (t.o.m. 2019);Alle;51
Personer;2010;1520;Ørsta;Alle;21
Personer;2010;1523;Ørskog (t.o.m. 2019);Alle;:
Personer;2010;1524;Norddal (t.o.m. 2019);Alle;:
Personer;2010;1525;Stranda;Alle;:
Personer;2010;1526;Stordal (t.o.m. 2019);Alle;:
Personer;2010;1528;Sykkylven;Alle;22
Personer;2010;1529;Skodje (t.o.m. 2019);Alle;:
Personer;2010;1531;Sula;Alle;:
Personer;2010;1532;Giske;Alle;16
Personer;2010;1534;Haram (t.o.m. 2019);Alle;26
Personer;2010;1535;Vestnes;Alle;:
Personer;2010;1539;Rauma;Alle;:
Personer;2010;1543;Nesset (t.o.m. 2019);Alle;:
Personer;2010;1545;Midsund (t.o.m. 2019);Alle;:
Personer;2010;1546;Sandøy (t.o.m. 2019);Alle;:
Personer;2010;1547;Aukra;Alle;8
Personer;2010;1548;Fræna (t.o.m. 2019);Alle;:
Personer;2010;1551;Eide (t.o.m. 2019);Alle;:
Personer;2010;1554;Averøy;Alle;:
Personer;2010;1557;Gjemnes;Alle;:
Personer;2010;1560;Tingvoll;Alle;18
Personer;2010;1563;Sunndal;Alle;47
Personer;2010;1566;Surnadal;Alle;:
Personer;2010;1567;;Alle;:
Personer;2010;1571;Halsa (t.o.m. 2019);Alle;:
Personer;2010;1573;Smøla;Alle;:
Personer;2010;1576;Aure;Alle;14
Personer;2010;1601;Trondheim (t.o.m. 2019);Alle;453
Personer;2010;1612;;Alle;5
Personer;2010;1613;;Alle;:
Personer;2010;1617;;Alle;15
Personer;2010;1620;;Alle;:
Personer;2010;1621;;Alle;:
Personer;2010;1622;;Alle;:
Personer;2010;1624;Rissa (t.o.m. 2017);Alle;:
Personer;2010;1627;;Alle;:
Personer;2010;1630;;Alle;:
Personer;2010;1632;;Alle;:
Personer;2010;1633;;Alle;:
Personer;2010;1634;;Alle;33
Personer;2010;1635;;Alle;:
Personer;2010;1636;;Alle;:
Personer;2010;1638;;Alle;48
Personer;2010;1640;;Alle;10
Personer;2010;1644;;Alle;:
Personer;2010;1648;;Alle;11
Personer;2010;1653;;Alle;29
Personer;2010;1657;;Alle;14
Personer;2010;1662;;Alle;9
Personer;2010;1663;;Alle;22
Personer;2010;1664;;Alle;:
Personer;2010;1665;;Alle;:
Personer;2010;1702;;Alle;92
Personer;2010;1703;;Alle;84
Personer;2010;1711;;Alle;34
Personer;2010;1714;;Alle;93
Personer;2010;1717;;Alle;:
Personer;2010;1718;Leksvik (t.o.m. 2017);Alle;:
Personer;2010;1719;;Alle;73
Personer;2010;1721;;Alle;65
Personer;2010;1724;;Alle;10
Personer;2010;1725;;Alle;:
Personer;2010;1736;;Alle;:
Personer;2010;1738;;Alle;:
Personer;2010;1739;;Alle;:
Personer;2010;1740;;Alle;:
Personer;2010;1742;;Alle;18
Personer;2010;1743;;Alle;:
Personer;2010;1744;;Alle;4
Personer;2010;1748;;Alle;:
Personer;2010;1749;;Alle;:
Personer;2010;1750;;Alle;9
Personer;2010;1751;;Alle;:
Personer;2010;1755;;Alle;:
Personer;2010;1756;;Alle;:
Personer;2010;1804;Bodø;Alle;230
Personer;2010;1805;Narvik (t.o.m. 2019);Alle;83
Personer;2010;1811;Bindal;Alle;:
Personer;2010;1812;Sømna;Alle;:
Personer;2010;1813;Brønnøy;Alle;40
Personer;2010;1815;Vega;Alle;:
Personer;2010;1816;Vevelstad;Alle;:
Personer;2010;1818;Herøy (Nordland);Alle;7
Personer;2010;1820;Alstahaug;Alle;45
Personer;2010;1822;Leirfjord;Alle;28
Personer;2010;1824;Vefsn;Alle;58
Personer;2010;1825;Grane;Alle;:
Personer;2010;1826;Hattfjelldal;Alle;10
Personer;2010;1827;Dønna;Alle;:
Personer;2010;1828;Nesna;Alle;26
Personer;2010;1832;Hemnes;Alle;:
Personer;2010;1833;Rana;Alle;70
Personer;2010;1834;Lurøy;Alle;:
Personer;2010;1835;Træna;Alle;:
Personer;2010;1836;Rødøy;Alle;:
Personer;2010;1837;Meløy;Alle;19
Personer;2010;1838;Gildeskål;Alle;9
Personer;2010;1839;Beiarn;Alle;:
Personer;2010;1840;Saltdal;Alle;20
Personer;2010;1841;Fauske;Alle;36
Personer;2010;1845;Sørfold;Alle;:
Personer;2010;1848;Steigen;Alle;10
Personer;2010;1849;Hamarøy (t.o.m. 2019);Alle;:
Personer;2010;1850;Tysfjord (t.o.m. 2019);Alle;:
Personer;2010;1851;Lødingen;Alle;6
Personer;2010;1852;Tjeldsund (t.o.m. 2019);Alle;:
Personer;2010;1853;Evenes;Alle;11
Personer;2010;1854;Ballangen (t.o.m. 2019);Alle;18
Personer;2010;1856;Røst;Alle;:
Personer;2010;1857;Værøy;Alle;:
Personer;2010;1859;Flakstad;Alle;:
Personer;2010;1860;Vestvågøy;Alle;65
Personer;2010;1865;Vågan;Alle;58
Personer;2010;1866;Hadsel;Alle;82
Personer;2010;1867;Bø (Nordland);Alle;22
Personer;2010;1868;Øksnes;Alle;5
Personer;2010;1870;Sortland;Alle;55
Personer;2010;1871;Andøy;Alle;29
Personer;2010;1874;Moskenes;Alle;:
Personer;2010;1902;;Alle;195
Personer;2010;1903;;Alle;:
Personer;2010;1911;;Alle;34
Personer;2010;1913;Skånland (t.o.m. 2019);Alle;10
Personer;2010;1917;;Alle;:
Personer;2010;1919;;Alle;8
Personer;2010;1920;;Alle;:
Personer;2010;1922;;Alle;24
Personer;2010;1923;;Alle;5
Personer;2010;1924;;Alle;8
Personer;2010;1925;;Alle;:
Personer;2010;1926;;Alle;:
Personer;2010;1927;Tranøy (t.o.m. 2019);Alle;17
Personer;2010;1928;Torsken (t.o.m. 2019);Alle;:
Personer;2010;1929;Berg (t.o.m. 2019);Alle;:
Personer;2010;1931;Lenvik (t.o.m. 2019);Alle;63
Personer;2010;1933;;Alle;:
Personer;2010;1936;;Alle;:
Personer;2010;1938;;Alle;:
Personer;2010;1939;;Alle;:
Personer;2010;1940;;Alle;:
Personer;2010;1941;;Alle;5
Personer;2010;1942;;Alle;23
Personer;2010;1943;;Alle;:
Personer;2010;2002;;Alle;:
Personer;2010;2003;;Alle;112
Personer;2010;2004;Hammerfest (t.o.m. 2019);Alle;66
Personer;2010;2011;;Alle;:
Personer;2010;2012;;Alle;56
Personer;2010;2014;;Alle;:
Personer;2010;2015;;Alle;:
Personer;2010;2017;Kvalsund (t.o.m. 2019);Alle;:
Personer;2010;2018;;Alle;:
Personer;2010;2019;;Alle;20
Personer;2010;2020;;Alle;:
Personer;2010;2021;;Alle;:
Personer;2010;2022;;Alle;:
Personer;2010;2023;;Alle;:
Personer;2010;2024;;Alle;:
Personer;2010;2025;;Alle;:
Personer;2010;2027;;Alle;:
Personer;2010;2028;;Alle;8
Personer;2010;2030;;Alle;21
Personer;2011;0101;;Alle;19
Personer;2011;0104;Moss (t.o.m. 2019);Alle;84
Personer;2011;0105;;Alle;96
Personer;2011;0106;;Alle;125
Personer;2011;0111;;Alle;7
Personer;2011;0118;;Alle;:
Personer;2011;0119;;Alle;7
Personer;2011;0121;Rømskog (t.o.m. 2019);Alle;:
Personer;2011;0122;Trøgstad (t.o.m. 2019);Alle;13
Personer;2011;0123;Spydeberg (t.o.m. 2019);Alle;17
Personer;2011;0124;Askim (t.o.m. 2019);Alle;29
Personer;2011;0125;Eidsberg (t.o.m. 2019);Alle;33
Personer;2011;0127;;Alle;8
Personer;2011;0128;;Alle;19
Personer;2011;0135;;Alle;18
Personer;2011;0136;Rygge (t.o.m. 2019);Alle;:
Personer;2011;0137;;Alle;:
Personer;2011;0138;Hobøl (t.o.m. 2019);Alle;:
Personer;2011;0211;;Alle;28
Personer;2011;0213;Ski (t.o.m. 2019);Alle;66
Personer;2011;0214;;Alle;25
Personer;2011;0215;;Alle;27
Personer;2011;0216;;Alle;31
Personer;2011;0217;Oppegård (t.o.m. 2019);Alle;82
Personer;2011;0219;;Alle;208
Personer;2011;0220;Asker (t.o.m. 2019);Alle;122
Personer;2011;0221;Aurskog-Høland (t.o.m. 2019);Alle;23
Personer;2011;0226;Sørum (t.o.m. 2019);Alle;27
Personer;2011;0227;Fet (t.o.m. 2019);Alle;12
Personer;2011;0228;;Alle;52
Personer;2011;0229;;Alle;8
Personer;2011;0230;;Alle;61
Personer;2011;0231;Skedsmo (t.o.m. 2019);Alle;113
Personer;2011;0233;;Alle;23
Personer;2011;0234;;Alle;12
Personer;2011;0235;;Alle;34
Personer;2011;0236;;Alle;38
Personer;2011;0237;;Alle;31
Personer;2011;0238;;Alle;16
Personer;2011;0239;;Alle;:
Personer;2011;0301;Oslo;Alle;963
Personer;2011;0402;;Alle;43
Personer;2011;0403;;Alle;76
Personer;2011;0412;;Alle;55
Personer;2011;0415;;Alle;21
Personer;2011;0417;;Alle;83
Personer;2011;0418;;Alle;:
Personer;2011;0419;;Alle;12
Personer;2011;0420;;Alle;21
Personer;2011;0423;;Alle;15
Personer;2011;0425;;Alle;25
Personer;2011;0426;;Alle;:
Personer;2011;0427;;Alle;50
Personer;2011;0428;;Alle;27
Personer;2011;0429;;Alle;:
Personer;2011;0430;;Alle;20
Personer;2011;0432;;Alle;:
Personer;2011;0434;;Alle;11
Personer;2011;0436;;Alle;9
Personer;2011;0437;;Alle;22
Personer;2011;0438;;Alle;11
Personer;2011;0439;;Alle;5
Personer;2011;0441;;Alle;8
Personer;2011;0501;;Alle;85
Personer;2011;0502;;Alle;88
Personer;2011;0511;;Alle;10
Personer;2011;0512;;Alle;:
Personer;2011;0513;;Alle;11
Personer;2011;0514;;Alle;19
Personer;2011;0515;;Alle;23
Personer;2011;0516;;Alle;17
Personer;2011;0517;;Alle;10
Personer;2011;0519;;Alle;:
Personer;2011;0520;;Alle;15
Personer;2011;0521;;Alle;37
Personer;2011;0522;;Alle;14
Personer;2011;0528;;Alle;28
Personer;2011;0529;;Alle;37
Personer;2011;0532;;Alle;11
Personer;2011;0533;;Alle;54
Personer;2011;0534;;Alle;84
Personer;2011;0536;;Alle;19
Personer;2011;0538;;Alle;21
Personer;2011;0540;;Alle;13
Personer;2011;0541;;Alle;10
Personer;2011;0542;;Alle;29
Personer;2011;0543;;Alle;18
Personer;2011;0544;;Alle;9
Personer;2011;0545;;Alle;6
Personer;2011;0602;Drammen (t.o.m. 2019);Alle;161
Personer;2011;0604;;Alle;57
Personer;2011;0605;;Alle;60
Personer;2011;0612;;Alle;4
Personer;2011;0615;;Alle;:
Personer;2011;0616;;Alle;10
Personer;2011;0617;;Alle;16
Personer;2011;0618;;Alle;13
Personer;2011;0619;;Alle;5
Personer;2011;0620;;Alle;19
Personer;2011;0621;;Alle;:
Personer;2011;0622;;Alle;:
Personer;2011;0623;;Alle;48
Personer;2011;0624;;Alle;31
Personer;2011;0625;Nedre Eiker (t.o.m. 2019);Alle;48
Personer;2011;0626;;Alle;75
Personer;2011;0627;Røyken (t.o.m. 2019);Alle;41
Personer;2011;0628;Hurum (t.o.m. 2019);Alle;43
Personer;2011;0631;;Alle;14
Personer;2011;0632;;Alle;6
Personer;2011;0633;;Alle;20
Personer;2011;0701;;Alle;50
Personer;2011;0702;Holmestrand (t.o.m. 2017);Alle;18
Personer;2011;0704;Tønsberg (t.o.m. 2019);Alle;45
Personer;2011;0706;Sandefjord (t.o.m. 2016);Alle;56
Personer;2011;0709;Larvik (t.o.m. 2017);Alle;100
Personer;2011;0711;Svelvik (t.o.m. 2019);Alle;13
Personer;2011;0713;Sande (Vestfold) (t.o.m. 2019);Alle;29
Personer;2011;0714;Hof (t.o.m. 2017);Alle;:
Personer;2011;0716;Re (t.o.m. 2019);Alle;18
Personer;2011;0719;Andebu (t.o.m. 2016);Alle;4
Personer;2011;0720;Stokke (t.o.m. 2016);Alle;35
Personer;2011;0722;Nøtterøy (t.o.m. 2017);Alle;28
Personer;2011;0723;Tjøme (t.o.m. 2017);Alle;22
Personer;2011;0728;Lardal (t.o.m. 2017);Alle;:
Personer;2011;0805;;Alle;87
Personer;2011;0806;;Alle;264
Personer;2011;0807;;Alle;37
Personer;2011;0811;;Alle;9
Personer;2011;0814;;Alle;59
Personer;2011;0815;;Alle;56
Personer;2011;0817;;Alle;27
Personer;2011;0819;;Alle;17
Personer;2011;0821;Bø (Telemark)  (t.o.m. 2019);Alle;42
Personer;2011;0822;Sauherad (t.o.m. 2019);Alle;37
Personer;2011;0826;;Alle;37
Personer;2011;0827;;Alle;:
Personer;2011;0828;;Alle;20
Personer;2011;0829;;Alle;:
Personer;2011;0830;;Alle;:
Personer;2011;0831;;Alle;9
Personer;2011;0833;;Alle;:
Personer;2011;0834;;Alle;7
Personer;2011;0901;;Alle;33
Personer;2011;0904;;Alle;68
Personer;2011;0906;;Alle;138
Personer;2011;0911;;Alle;35
Personer;2011;0912;;Alle;4
Personer;2011;0914;;Alle;38
Personer;2011;0919;;Alle;4
Personer;2011;0926;;Alle;22
Personer;2011;0928;;Alle;16
Personer;2011;0929;;Alle;4
Personer;2011;0935;;Alle;7
Personer;2011;0937;;Alle;33
Personer;2011;0938;;Alle;:
Personer;2011;0940;;Alle;14
Personer;2011;0941;;Alle;:
Personer;2011;1001;Kristiansand (t.o.m. 2019);Alle;401
Personer;2011;1002;Mandal (t.o.m. 2019);Alle;63
Personer;2011;1003;;Alle;25
Personer;2011;1004;;Alle;14
Personer;2011;1014;;Alle;22
Personer;2011;1017;Songdalen (t.o.m. 2019);Alle;37
Personer;2011;1018;Søgne (t.o.m. 2019);Alle;43
Personer;2011;1021;Marnardal (t.o.m. 2019);Alle;17
Personer;2011;1026;;Alle;11
Personer;2011;1027;Audnedal (t.o.m. 2019);Alle;:
Personer;2011;1029;Lindesnes (t.o.m. 2019);Alle;24
Personer;2011;1032;Lyngdal (t.o.m. 2019);Alle;32
Personer;2011;1034;;Alle;8
Personer;2011;1037;;Alle;23
Personer;2011;1046;;Alle;4
Personer;2011;1101;Eigersund;Alle;42
Personer;2011;1102;Sandnes (t.o.m. 2019);Alle;139
Personer;2011;1103;Stavanger;Alle;214
Personer;2011;1106;Haugesund;Alle;106
Personer;2011;1111;Sokndal;Alle;:
Personer;2011;1112;Lund;Alle;13
Personer;2011;1114;Bjerkreim;Alle;:
Personer;2011;1119;Hå;Alle;18
Personer;2011;1120;Klepp;Alle;37
Personer;2011;1121;Time;Alle;42
Personer;2011;1122;Gjesdal;Alle;33
Personer;2011;1124;Sola;Alle;35
Personer;2011;1127;Randaberg;Alle;42
Personer;2011;1129;Forsand (t.o.m. 2019);Alle;:
Personer;2011;1130;Strand;Alle;39
Personer;2011;1133;Hjelmeland;Alle;27
Personer;2011;1134;Suldal;Alle;24
Personer;2011;1135;Sauda;Alle;40
Personer;2011;1141;Finnøy (t.o.m. 2019);Alle;:
Personer;2011;1142;Rennesøy (t.o.m. 2019);Alle;11
Personer;2011;1144;Kvitsøy;Alle;:
Personer;2011;1145;Bokn;Alle;:
Personer;2011;1146;Tysvær;Alle;34
Personer;2011;1149;Karmøy;Alle;79
Personer;2011;1151;Utsira;Alle;:
Personer;2011;1160;Vindafjord;Alle;19
Personer;2011;1201;;Alle;622
Personer;2011;1211;;Alle;:
Personer;2011;1216;;Alle;16
Personer;2011;1219;;Alle;44
Personer;2011;1221;;Alle;35
Personer;2011;1222;;Alle;:
Personer;2011;1223;;Alle;:
Personer;2011;1224;;Alle;36
Personer;2011;1227;Jondal (t.o.m. 2019);Alle;:
Personer;2011;1228;Odda (t.o.m. 2019);Alle;:
Personer;2011;1231;Ullensvang (t.o.m. 2019);Alle;21
Personer;2011;1232;;Alle;:
Personer;2011;1233;;Alle;:
Personer;2011;1234;Granvin (t.o.m. 2019);Alle;:
Personer;2011;1235;Voss (t.o.m. 2019);Alle;46
Personer;2011;1238;;Alle;43
Personer;2011;1241;Fusa (t.o.m. 2019);Alle;:
Personer;2011;1242;;Alle;9
Personer;2011;1243;Os (Hordaland) (t.o.m. 2019);Alle;23
Personer;2011;1244;;Alle;:
Personer;2011;1245;Sund (t.o.m. 2019);Alle;16
Personer;2011;1246;Fjell (t.o.m. 2019);Alle;43
Personer;2011;1247;;Alle;44
Personer;2011;1251;;Alle;27
Personer;2011;1252;;Alle;:
Personer;2011;1253;;Alle;:
Personer;2011;1256;Meland (t.o.m. 2019);Alle;28
Personer;2011;1259;Øygarden (t.o.m. 2019);Alle;19
Personer;2011;1260;Radøy (t.o.m. 2019);Alle;9
Personer;2011;1263;Lindås (t.o.m. 2019);Alle;13
Personer;2011;1264;;Alle;:
Personer;2011;1265;;Alle;:
Personer;2011;1266;;Alle;:
Personer;2011;1401;Flora (t.o.m. 2019);Alle;87
Personer;2011;1411;;Alle;:
Personer;2011;1412;;Alle;:
Personer;2011;1413;;Alle;:
Personer;2011;1416;;Alle;17
Personer;2011;1417;;Alle;10
Personer;2011;1418;Balestrand (t.o.m. 2019);Alle;11
Personer;2011;1419;Leikanger (t.o.m. 2019);Alle;7
Personer;2011;1420;Sogndal (t.o.m. 2019);Alle;55
Personer;2011;1421;;Alle;:
Personer;2011;1422;;Alle;:
Personer;2011;1424;;Alle;:
Personer;2011;1426;;Alle;11
Personer;2011;1428;;Alle;:
Personer;2011;1429;;Alle;:
Personer;2011;1430;Gaular (t.o.m. 2019);Alle;:
Personer;2011;1431;Jølster (t.o.m. 2019);Alle;14
Personer;2011;1432;Førde (t.o.m. 2019);Alle;30
Personer;2011;1433;Naustdal (t.o.m. 2019);Alle;:
Personer;2011;1438;;Alle;13
Personer;2011;1439;Vågsøy (t.o.m. 2019);Alle;:
Personer;2011;1441;Selje (t.o.m. 2019);Alle;:
Personer;2011;1443;Eid (t.o.m. 2019);Alle;12
Personer;2011;1444;Hornindal (t.o.m. 2019);Alle;:
Personer;2011;1445;;Alle;39
Personer;2011;1449;;Alle;40
Personer;2011;1502;Molde (t.o.m. 2019);Alle;90
Personer;2011;1504;Ålesund (t.o.m. 2019);Alle;65
Personer;2011;1505;Kristiansund;Alle;75
Personer;2011;1511;Vanylven;Alle;:
Personer;2011;1514;Sande (Møre og Romsdal);Alle;:
Personer;2011;1515;Herøy (Møre og Romsdal);Alle;8
Personer;2011;1516;Ulstein;Alle;25
Personer;2011;1517;Hareid;Alle;18
Personer;2011;1519;Volda (t.o.m. 2019);Alle;53
Personer;2011;1520;Ørsta;Alle;23
Personer;2011;1523;Ørskog (t.o.m. 2019);Alle;:
Personer;2011;1524;Norddal (t.o.m. 2019);Alle;:
Personer;2011;1525;Stranda;Alle;:
Personer;2011;1526;Stordal (t.o.m. 2019);Alle;:
Personer;2011;1528;Sykkylven;Alle;24
Personer;2011;1529;Skodje (t.o.m. 2019);Alle;:
Personer;2011;1531;Sula;Alle;:
Personer;2011;1532;Giske;Alle;22
Personer;2011;1534;Haram (t.o.m. 2019);Alle;35
Personer;2011;1535;Vestnes;Alle;:
Personer;2011;1539;Rauma;Alle;:
Personer;2011;1543;Nesset (t.o.m. 2019);Alle;:
Personer;2011;1545;Midsund (t.o.m. 2019);Alle;:
Personer;2011;1546;Sandøy (t.o.m. 2019);Alle;:
Personer;2011;1547;Aukra;Alle;6
Personer;2011;1548;Fræna (t.o.m. 2019);Alle;11
Personer;2011;1551;Eide (t.o.m. 2019);Alle;7
Personer;2011;1554;Averøy;Alle;:
Personer;2011;1557;Gjemnes;Alle;:
Personer;2011;1560;Tingvoll;Alle;20
Personer;2011;1563;Sunndal;Alle;69
Personer;2011;1566;Surnadal;Alle;:
Personer;2011;1567;;Alle;:
Personer;2011;1571;Halsa (t.o.m. 2019);Alle;:
Personer;2011;1573;Smøla;Alle;:
Personer;2011;1576;Aure;Alle;23
Personer;2011;1601;Trondheim (t.o.m. 2019);Alle;491
Personer;2011;1612;;Alle;6
Personer;2011;1613;;Alle;:
Personer;2011;1617;;Alle;19
Personer;2011;1620;;Alle;:
Personer;2011;1621;;Alle;:
Personer;2011;1622;;Alle;:
Personer;2011;1624;Rissa (t.o.m. 2017);Alle;5
Personer;2011;1627;;Alle;:
Personer;2011;1630;;Alle;:
Personer;2011;1632;;Alle;:
Personer;2011;1633;;Alle;:
Personer;2011;1634;;Alle;31
Personer;2011;1635;;Alle;:
Personer;2011;1636;;Alle;:
Personer;2011;1638;;Alle;57
Personer;2011;1640;;Alle;11
Personer;2011;1644;;Alle;:
Personer;2011;1648;;Alle;18
Personer;2011;1653;;Alle;26
Personer;2011;1657;;Alle;13
Personer;2011;1662;;Alle;8
Personer;2011;1663;;Alle;22
Personer;2011;1664;;Alle;:
Personer;2011;1665;;Alle;:
Personer;2011;1702;;Alle;100
Personer;2011;1703;;Alle;86
Personer;2011;1711;;Alle;34
Personer;2011;1714;;Alle;92
Personer;2011;1717;;Alle;:
Personer;2011;1718;Leksvik (t.o.m. 2017);Alle;5
Personer;2011;1719;;Alle;92
Personer;2011;1721;;Alle;60
Personer;2011;1724;;Alle;14
Personer;2011;1725;;Alle;:
Personer;2011;1736;;Alle;:
Personer;2011;1738;;Alle;:
Personer;2011;1739;;Alle;:
Personer;2011;1740;;Alle;:
Personer;2011;1742;;Alle;22
Personer;2011;1743;;Alle;:
Personer;2011;1744;;Alle;15
Personer;2011;1748;;Alle;:
Personer;2011;1749;;Alle;:
Personer;2011;1750;;Alle;20
Personer;2011;1751;;Alle;24
Personer;2011;1755;;Alle;:
Personer;2011;1756;;Alle;:
Personer;2011;1804;Bodø;Alle;205
Personer;2011;1805;Narvik (t.o.m. 2019);Alle;89
Personer;2011;1811;Bindal;Alle;:
Personer;2011;1812;Sømna;Alle;6
Personer;2011;1813;Brønnøy;Alle;45
Personer;2011;1815;Vega;Alle;:
Personer;2011;1816;Vevelstad;Alle;:
Personer;2011;1818;Herøy (Nordland);Alle;20
Personer;2011;1820;Alstahaug;Alle;61
Personer;2011;1822;Leirfjord;Alle;32
Personer;2011;1824;Vefsn;Alle;57
Personer;2011;1825;Grane;Alle;:
Personer;2011;1826;Hattfjelldal;Alle;10
Personer;2011;1827;Dønna;Alle;:
Personer;2011;1828;Nesna;Alle;23
Personer;2011;1832;Hemnes;Alle;:
Personer;2011;1833;Rana;Alle;76
Personer;2011;1834;Lurøy;Alle;:
Personer;2011;1835;Træna;Alle;:
Personer;2011;1836;Rødøy;Alle;:
Personer;2011;1837;Meløy;Alle;11
Personer;2011;1838;Gildeskål;Alle;16
Personer;2011;1839;Beiarn;Alle;:
Personer;2011;1840;Saltdal;Alle;24
Personer;2011;1841;Fauske;Alle;41
Personer;2011;1845;Sørfold;Alle;:
Personer;2011;1848;Steigen;Alle;14
Personer;2011;1849;Hamarøy (t.o.m. 2019);Alle;17
Personer;2011;1850;Tysfjord (t.o.m. 2019);Alle;:
Personer;2011;1851;Lødingen;Alle;18
Personer;2011;1852;Tjeldsund (t.o.m. 2019);Alle;:
Personer;2011;1853;Evenes;Alle;11
Personer;2011;1854;Ballangen (t.o.m. 2019);Alle;18
Personer;2011;1856;Røst;Alle;:
Personer;2011;1857;Værøy;Alle;:
Personer;2011;1859;Flakstad;Alle;:
Personer;2011;1860;Vestvågøy;Alle;76
Personer;2011;1865;Vågan;Alle;60
Personer;2011;1866;Hadsel;Alle;68
Personer;2011;1867;Bø (Nordland);Alle;25
Personer;2011;1868;Øksnes;Alle;:
Personer;2011;1870;Sortland;Alle;61
Personer;2011;1871;Andøy;Alle;36
Personer;2011;1874;Moskenes;Alle;:
Personer;2011;1902;;Alle;222
Personer;2011;1903;;Alle;:
Personer;2011;1911;;Alle;33
Personer;2011;1913;Skånland (t.o.m. 2019);Alle;21
Personer;2011;1917;;Alle;:
Personer;2011;1919;;Alle;8
Personer;2011;1920;;Alle;:
Personer;2011;1922;;Alle;16
Personer;2011;1923;;Alle;4
Personer;2011;1924;;Alle;16
Personer;2011;1925;;Alle;:
Personer;2011;1926;;Alle;:
Personer;2011;1927;Tranøy (t.o.m. 2019);Alle;31
Personer;2011;1928;Torsken (t.o.m. 2019);Alle;:
Personer;2011;1929;Berg (t.o.m. 2019);Alle;23
Personer;2011;1931;Lenvik (t.o.m. 2019);Alle;63
Personer;2011;1933;;Alle;:
Personer;2011;1936;;Alle;:
Personer;2011;1938;;Alle;:
Personer;2011;1939;;Alle;:
Personer;2011;1940;;Alle;:
Personer;2011;1941;;Alle;4
Personer;2011;1942;;Alle;22
Personer;2011;1943;;Alle;:
Personer;2011;2002;;Alle;:
Personer;2011;2003;;Alle;98
Personer;2011;2004;Hammerfest (t.o.m. 2019);Alle;66
Personer;2011;2011;;Alle;:
Personer;2011;2012;;Alle;55
Personer;2011;2014;;Alle;:
Personer;2011;2015;;Alle;:
Personer;2011;2017;Kvalsund (t.o.m. 2019);Alle;:
Personer;2011;2018;;Alle;:
Personer;2011;2019;;Alle;18
Personer;2011;2020;;Alle;:
Personer;2011;2021;;Alle;:
Personer;2011;2022;;Alle;:
Personer;2011;2023;;Alle;:
Personer;2011;2024;;Alle;:
Personer;2011;2025;;Alle;:
Personer;2011;2027;;Alle;:
Personer;2011;2028;;Alle;13
Personer;2011;2030;;Alle;31
Personer;2012;0101;;Alle;22
Personer;2012;0104;Moss (t.o.m. 2019);Alle;83
Personer;2012;0105;;Alle;90
Personer;2012;0106;;Alle;132
Personer;2012;0111;;Alle;7
Personer;2012;0118;;Alle;:
Personer;2012;0119;;Alle;7
Personer;2012;0121;Rømskog (t.o.m. 2019);Alle;:
Personer;2012;0122;Trøgstad (t.o.m. 2019);Alle;11
Personer;2012;0123;Spydeberg (t.o.m. 2019);Alle;20
Personer;2012;0124;Askim (t.o.m. 2019);Alle;24
Personer;2012;0125;Eidsberg (t.o.m. 2019);Alle;23
Personer;2012;0127;;Alle;4
Personer;2012;0128;;Alle;9
